"n.sites","n.biallelic.sites","n.gaps","n.unknowns","n.valid.sites","n.polyallelic.sites","trans.transv.ratio","gene_code","nuc.diversity.within","hap.diversity.within","Pi","Tajima.D","Fu.Li.F","Fu.Li.D","region","RefSeq_ID","ncbi_func","protein_ID","gene_ID","start_pos","end_pos","no_vars","no_effects","max_effect","min_ps","max_ps","trait_combs","hosts","sigs","pleios","rhiz","sym","cat"
1350,5,0,0,1350,0,Inf,"CDO30_29490",1.15778451364012,0.673022871314412,1.15778451364012,0.674076016397913,1.0441017194768,0.983867445543518,"pSymB","YP_002823436.1","adenylate/guanylate cyclase domain-containing protein","ASP62315.1","CDO30_29490",894687,896036,2,NA,NA,"895169","895862","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
969,2,0,0,969,0,Inf,"CDO30_29495",0.273133094516396,0.136566547258198,0.273133094516396,-0.280868307767476,0.409526218150713,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1893,4,0,0,1893,0,3,"CDO30_29500",1.12008817856159,0.670487737668779,1.12008817856159,1.13112727032808,1.14777170093866,0.88796178733512,"pSymB","NP_437304.1","ABC transporter ATP-binding protein","ASP62317.1","CDO30_29500",897323,899215,3,NA,NA,"898198","898837","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1902,8,0,0,1902,0,Inf,"CDO30_29505",2.47164508128961,0.745163957012951,2.47164508128961,1.7745641572006,1.68349971427896,1.21245191429392,"pSymB","NP_437305.1","peptide ABC transporter substrate-binding protein","ASP62318.1","CDO30_29505",899212,901113,6,NA,NA,"899562","900672","NA| chloro-_vs_fit-_A17| fit+_vs_nod-_DZA","NA| A17_only| DZA_only","non-sig| sig","NA| non-pleio| pleio","antagonistic","alignment","pleio"
999,0,0,0,0,0,NA,"CDO30_29510",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1176,3,0,0,1176,0,2,"CDO30_29515",0.754808487186553,0.482832736290989,0.754808487186553,0.751937139673231,0.908192909942038,0.776085193380109,"pSymB","YP_001313328.1","peptide ABC transporter permease","ASP62320.1","CDO30_29515",902110,903285,2,NA,NA,"902478","902931","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1215,3,0,0,1215,0,Inf,"CDO30_29520",1.10631027831358,0.734251860016534,1.10631027831358,1.85343662308376,1.33112328228508,0.776085193380109,"pSymB","NP_437308.1","hypothetical protein","ASP62321.1","CDO30_29520",903365,904579,2,NA,NA,"903661","903682","NA","NA","non-sig","NA",NA,NA,"GWAS"
1248,5,0,0,1248,0,1.5,"CDO30_29525",1.21631303389363,0.742628823367319,1.21631303389363,0.805720629219872,1.0968833277253,0.983867445543518,"pSymB","NP_437309.1","colanic acid biosynthesis glycosyltransferase WcaL","ASP62322.1","CDO30_29525",904586,905833,2,NA,NA,"904873","905554","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1188,10,0,0,1188,0,1.5,"CDO30_29530",2.80473959768531,0.84006613392119,2.80473959768531,1.48817112171258,1.66105916824923,1.33315479125155,"pSymB","NP_437310.1","glycosyl transferase","ASP63076.1","CDO30_29530",905830,907017,4,NA,NA,"906081","907010","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
678,2,0,0,678,0,1,"CDO30_29535",0.360650316891706,0.343675943786167,0.360650316891706,0.0697631686848608,0.540746483369303,0.63962103654283,"pSymB","NP_437311.1","hypothetical protein","ASP63077.1","CDO30_29535",907076,907753,1,NA,NA,"907379","907379","NA","NA","non-sig","NA",NA,NA,"GWAS"
2712,25,0,0,2712,0,2.57142857142857,"CDO30_29540",6.93469275282447,0.879470928630477,6.93469275282447,1.71201519557178,2.18564302935692,1.88846294467932,"pSymB","YP_001313333.1","ABC transporter ATP-binding protein","ASP62323.1","CDO30_29540",907944,910655,15,NA,NA,"908420","910538","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
465,4,0,0,465,0,1,"CDO30_29545",0.73607054284927,0.350454670708184,0.73607054284927,0.129375344037615,0.754262883179329,0.88796178733512,"pSymB","NP_437314.1","Crp/Fnr family transcriptional regulator","ASP62324.1","CDO30_29545",910752,911216,1,1,0.2573823,"911141","911141","NA","NA","sig","non-pleio",NA,NA,"sig"
750,7,0,0,750,0,1.33333333333333,"CDO30_29550",1.66040231468724,0.792725268669055,1.66040231468724,0.816842448496845,1.22700558213115,1.14388029949411,"pSymB","NP_437315.1","nucleotide-binding protein","ASP62325.1","CDO30_29550",911300,912049,6,NA,NA,"911362","912004","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
1071,11,0,0,1071,0,2.66666666666667,"CDO30_29555",2.69131992284376,0.808983190961697,2.69131992284376,1.02104747085079,1.49924564367702,1.38690263692137,"pSymB","NP_437316.1","LacI family transcriptional regulator","ASP62326.1","CDO30_29555",912197,913267,6,NA,NA,"912256","912997","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1023,5,0,0,1023,0,1.5,"CDO30_29560",1.5979057591623,0.772885092311932,1.5979057591623,1.66401375462405,1.44100748545842,0.983867445543518,"pSymB","NP_437317.1","ABC transporter substrate-binding protein","ASP62327.1","CDO30_29560",913264,914286,3,NA,NA,"913341","914228","NA","NA","non-sig","NA",NA,NA,"GWAS"
900,9,0,0,900,0,0.8,"CDO30_29565",3.02849269771287,0.808432074951777,3.02849269771287,2.19655353543071,1.9171263420881,1.27523770427245,"pSymB","NP_437318.1","spermidine/putrescine ABC transporter permease","ASP62328.1","CDO30_29565",914303,915202,6,NA,NA,"914404","915181","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
780,3,0,0,780,0,2,"CDO30_29570",0.905814273904657,0.530063378341141,0.905814273904657,1.22514325201955,1.08988454058173,0.776085193380109,"pSymB","NP_437319.1","spermidine/putrescine ABC transporter ATP-binding protein","ASP62329.1","CDO30_29570",915199,915978,1,NA,NA,"915441","915441","NA","NA","non-sig","NA",NA,NA,"GWAS"
1029,4,0,0,1029,0,0.333333333333333,"CDO30_29575",0.943179939377239,0.687462110774318,0.943179939377239,0.669642815191397,0.966491088853777,0.88796178733512,"pSymB","YP_001313340.1","ABC transporter ATP-binding protein","ASP62330.1","CDO30_29575",915971,916999,2,NA,NA,"916051","916804","NA","NA","non-sig","NA",NA,NA,"GWAS"
924,7,0,0,924,0,6,"CDO30_29580",2.0296500413337,0.743675943786167,2.0296500413337,1.47385888816014,1.49987259621369,1.14388029949411,"pSymB","NP_437321.1","nucleoside hydrolase","ASP62331.1","CDO30_29580",917006,917929,4,NA,NA,"917187","917887","NA","NA","non-sig","NA",NA,NA,"GWAS"
1782,17,0,0,1782,0,1.83333333333333,"CDO30_29585",5.09936621658859,0.820666850372003,5.09936621658859,1.95769039855763,2.12113444157398,1.64632425489782,"pSymB","NP_437322.1","adenine deaminase","ASP62332.1","CDO30_29585",917926,919707,11,NA,NA,"917965","919523","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| pleio","antagonistic",NA,"pleio"
1170,7,0,0,1170,0,2.5,"CDO30_29590",1.41107743179939,0.494847065307247,1.41107743179939,0.37320925849136,1.04275925799542,1.14388029949411,"pSymB","NP_437323.1","amidohydrolase","ASP62333.1","CDO30_29590",919714,920883,3,NA,NA,"920116","920507","NA","NA","non-sig","NA",NA,NA,"GWAS"
711,8,0,0,711,0,7,"CDO30_29595",2.11187655001378,0.735960319647286,2.11187655001378,1.19348177055043,1.43845230670642,1.21245191429392,"pSymB","NP_437324.1","phosphoribosyltransferase","ASP62334.1","CDO30_29595",921035,921745,5,NA,NA,"921126","921560","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
1293,3,0,0,1293,0,2,"CDO30_29600",0.883769633507853,0.582915403692477,0.883769633507853,1.15606206773542,1.0633602149409,0.776085193380109,"pSymB","YP_001313347.1","NCS2 family permease","ASP62335.1","CDO30_29600",922026,923318,3,NA,NA,"922235","923096","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
408,5,0,0,408,0,0.666666666666667,"CDO30_29605",0.545604849820887,0.211573436208322,0.545604849820887,-0.702862174963966,0.492031941299522,0.983867445543518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1023,5,0,0,1023,0,Inf,"CDO30_29610",1.51523835767429,0.747147974648664,1.51523835767429,1.47807503594897,1.36645719132213,0.983867445543518,"pSymB","NP_437327.1","allantoicase","ASP62337.1","CDO30_29610",924092,925114,3,NA,NA,"924542","925029","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
1416,4,0,0,1416,0,0.333333333333333,"CDO30_29615",0.482336731882061,0.346817305042711,0.482336731882061,-0.532517002208265,0.494257918058213,0.88796178733512,"pSymB","NP_437328.1","polysaccharide deacetylase","ASP62338.1","CDO30_29615",925124,926539,1,NA,NA,"925270","925270","NA","NA","non-sig","NA",NA,NA,"GWAS"
372,2,0,0,372,0,1,"CDO30_29620",0.271369523284651,0.26144943510609,0.271369523284651,-0.287933929459211,0.406881981068222,0.63962103654283,"pSymB","NP_437329.1","5-hydroxyisourate hydrolase","ASP62339.1","CDO30_29620",926707,927078,1,NA,NA,"926871","926871","NA","NA","non-sig","NA",NA,NA,"GWAS"
1482,8,0,0,1482,0,3,"CDO30_29625",1.52978782033618,0.731000275558005,1.52978782033618,0.25331752915963,1.04197701277549,1.21245191429392,"pSymB","NP_437330.1","xanthine dehydrogenase small subunit","ASP62340.1","CDO30_29625",927084,928565,5,NA,NA,"927350","928121","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
2334,6,0,0,2334,0,5,"CDO30_29630",1.15326536235878,0.75089556351612,1.15326536235878,0.245169726617076,0.934633092099641,1.06827675024834,"pSymB","NP_437331.1","xanthine dehydrogenase molybdopterin binding subunit","ASP62341.1","CDO30_29630",928579,930912,4,NA,NA,"928955","930843","NA| fit-_vs_nod+_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio","antagonistic",NA,"pleio"
858,1,0,0,858,0,Inf,"CDO30_29635",0.118379718930835,0.118379718930835,0.118379718930835,-0.316163762684596,0.25555826917247,0.456608540609655,"pSymB","YP_001313353.1","xanthine dehydrogenase accessory protein XdhC","ASP62342.1","CDO30_29635",930948,931805,1,NA,NA,"931767","931767","NA","NA","non-sig","NA",NA,NA,"GWAS"
504,2,0,0,504,0,Inf,"CDO30_29640",0.23675943786167,0.118379718930835,0.23675943786167,-0.426596755159505,0.354988828324346,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
981,2,0,0,981,0,Inf,"CDO30_29645",0.339267015706806,0.323394874621108,0.339267015706806,-0.0159074943274231,0.508685108744105,0.63962103654283,"pSymB","NP_437334.1","NADPH:quinone oxidoreductase","ASP62344.1","CDO30_29645",932288,933268,1,1,0.2597755,"932986","932986","NA","NA","sig","non-pleio",NA,NA,"sig"
948,2,0,0,948,0,1,"CDO30_29650",0.9986222099752,0.549187103885368,0.9986222099752,2.62575181566991,1.49729924796023,0.63962103654283,"pSymB","NP_437335.1","LysR family transcriptional regulator","ASP62345.1","CDO30_29650",933280,934227,2,NA,NA,"933445","933919","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1239,4,0,0,1239,0,3,"CDO30_29655",1.29391016809038,0.709672085974098,1.29391016809038,1.58456090630973,1.32588978521146,0.88796178733512,"pSymB","NP_437336.1","cysteine desulfurase","ASP62346.1","CDO30_29655",934377,935615,4,NA,NA,"934611","935343","NA","NA","non-sig","NA",NA,NA,"GWAS"
1344,0,0,0,0,0,NA,"CDO30_29660",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
507,0,0,0,0,0,NA,"CDO30_29665",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
480,6,0,0,480,0,Inf,"CDO30_29670",0.919481950950675,0.361421879305594,0.919481950950675,-0.218733947255604,0.745169574146536,1.06827675024834,"pSymB","YP_001313357.1","molecular chaperone Hsp20","ASP62348.1","CDO30_29670",937799,938278,2,NA,NA,"938044","938065","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
306,2,0,0,306,0,1,"CDO30_29675",0.956957839625241,0.618682832736291,0.956957839625241,2.45882650320267,1.43482914688639,0.63962103654283,"pSymB","NP_437340.1","DUF982 domain-containing protein","ASP62349.1","CDO30_29675",938654,938959,2,NA,NA,"938830","938956","NA","NA","non-sig","NA",NA,NA,"GWAS"
2142,9,0,0,2142,0,2,"CDO30_29680",3.02044640396804,0.71413612565445,3.02044640396804,2.18464314376254,1.9120327977959,1.27523770427245,"pSymB","NP_437341.1","penicillin-binding protein 1C","ASP62350.1","CDO30_29680",938997,941138,4,NA,NA,"939273","940872","NA","NA","non-sig","NA",NA,NA,"GWAS"
5448,61,0,0,5448,0,1.54166666666667,"CDO30_29685",14.6767704601819,0.889942132818958,14.6767704601819,1.2169303779735,2.27077335176571,2.42996969304573,"pSymB","NP_437342.1","hypothetical protein","ASP62351.1","CDO30_29685",941147,946594,28,NA,NA,"941537","946202","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
792,3,0,0,792,0,2,"CDO30_29690",1.24122347754202,0.742408376963351,1.24122347754202,2.27621347090266,1.49345215520696,0.776085193380109,"pSymB","NP_437343.1","DeoR/GlpR transcriptional regulator","ASP62352.1","CDO30_29690",946835,947626,2,NA,NA,"946915","947537","NA","NA","non-sig","NA",NA,NA,"GWAS"
1005,3,0,0,1005,0,Inf,"CDO30_29695",1.05946541747038,0.594984844309727,1.05946541747038,1.70663910647997,1.27475909029832,0.776085193380109,"pSymB","NP_437344.1","2-deoxyribose-5-phosphate aldolase","ASP62353.1","CDO30_29695",947721,948725,2,NA,NA,"947834","947861","NA","NA","non-sig","NA",NA,NA,"GWAS"
2385,21,0,0,2385,0,2,"CDO30_29700",5.71286855883163,0.844364838798567,5.71286855883163,1.58553004992362,2.04581854052681,1.7782331895929,"pSymB","NP_437345.1","aldehyde dehydrogenase","ASP62354.1","CDO30_29700",948730,951114,16,NA,NA,"948743","951072","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
456,6,0,0,456,0,5,"CDO30_29705",1.30383025626894,0.513474786442546,1.30383025626894,0.543940315259265,1.05665438654752,1.06827675024834,"pSymB","NP_437346.1","fucose-binding protein","ASP62355.1","CDO30_29705",951239,951694,3,NA,NA,"951290","951535","NA","NA","non-sig","NA",NA,NA,"GWAS"
429,4,0,0,429,0,3,"CDO30_29710",0.753375585560761,0.377955359603196,0.753375585560761,0.174517437156904,0.771995628411308,0.88796178733512,"pSymB","NP_437347.1","ABC transporter ATP-binding protein","ASP62356.1","CDO30_29710",951715,952143,3,NA,NA,"951761","951831","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
795,9,0,0,795,0,3.5,"CDO30_29715",3.32333976302012,0.577128685588316,3.32333976302012,2.63299596984645,2.10377334183645,1.27523770427245,"pSymB","NP_437348.1","dimethylarginine dimethylaminohydrolase","ASP62357.1","CDO30_29715",952177,952971,7,NA,NA,"952278","952881","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1422,11,0,0,1422,0,2.66666666666667,"CDO30_29720",3.53463764122348,0.776191788371452,3.53463764122348,2.09267512591148,1.96903015527848,1.38690263692137,"pSymB","NP_437349.3","mercuric reductase","ASP62358.1","CDO30_29720",953167,954588,4,NA,NA,"953203","954067","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
918,4,0,0,918,0,1,"CDO30_29725",0.607770735739873,0.418076605125379,0.607770735739873,-0.205308709407305,0.622792084134595,0.88796178733512,"pSymB","NP_437350.1","ABC transporter substrate-binding protein","ASP62359.1","CDO30_29725",954779,955696,4,NA,NA,"954803","955387","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1200,4,0,0,1200,0,0.333333333333333,"CDO30_29730",0.665086800771562,0.425737117663268,0.665086800771562,-0.0557934965281311,0.681524743501658,0.88796178733512,"pSymB","NP_437351.1","ABC transporter permease","ASP62360.1","CDO30_29730",955774,956973,3,NA,NA,"956033","956943","NA","NA","non-sig","NA",NA,NA,"GWAS"
939,5,0,0,939,0,0.666666666666667,"CDO30_29735",1.10631027831358,0.636704326260678,1.10631027831358,0.558298174236228,0.99768173632794,0.983867445543518,"pSymB","NP_437352.1","amino acid ABC transporter ATP-binding protein","ASP62361.1","CDO30_29735",956970,957908,3,NA,NA,"956991","957629","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
738,7,0,0,738,0,1.33333333333333,"CDO30_29740",1.1951501791127,0.485533204739598,1.1951501791127,-0.0109982654789068,0.883193144387151,1.14388029949411,"pSymB","NP_437353.1","ABC transporter","ASP62362.1","CDO30_29740",957908,958645,3,NA,NA,"958012","958612","NA","NA","non-sig","NA",NA,NA,"GWAS"
1161,11,0,0,1161,0,2.66666666666667,"CDO30_29745",2.06381923394875,0.610471204188482,2.06381923394875,0.223664613673892,1.14968568752133,1.38690263692137,"pSymB","NP_437354.1","gfo/Idh/MocA family oxidoreductase","ASP62363.1","CDO30_29745",958834,959994,4,NA,NA,"958957","959772","NA","NA","non-sig","NA",NA,NA,"GWAS"
885,7,0,0,885,0,2.5,"CDO30_29750",1.51093965279691,0.544392394599063,1.51093965279691,0.55089788366597,1.11655553105774,1.14388029949411,"pSymB","NP_437355.1","sugar ABC transporter permease","ASP62364.1","CDO30_29750",960007,960891,2,2,0.2354684,"960018","960126","NA","NA","sig","non-pleio",NA,NA,"sig"
858,6,0,0,858,0,2,"CDO30_29755",1.40534582529622,0.669936621658859,1.40534582529622,0.745380807308647,1.13892496647906,1.06827675024834,"pSymB","NP_437356.1","carbohydrate ABC transporter permease","ASP62365.1","CDO30_29755",960888,961745,1,NA,NA,"960946","960946","NA","NA","non-sig","NA",NA,NA,"GWAS"
1230,5,0,0,1230,0,4,"CDO30_29760",1.07522733535409,0.658859189859465,1.07522733535409,0.488385216014397,0.969650825732695,0.983867445543518,"pSymB","NP_437357.1","ABC transporter substrate-binding protein","ASP62366.1","CDO30_29760",961775,963004,2,NA,NA,"962596","962971","NA","NA","non-sig","NA",NA,NA,"GWAS"
1134,12,0,0,1134,0,3,"CDO30_29765",2.26839349683108,0.676715348580876,2.26839349683108,0.248153324945113,1.19398349986302,1.43702990386844,"pSymB","NP_437358.1","ABC transporter ATP-binding protein","ASP62367.1","CDO30_29765",963093,964226,3,NA,NA,"963136","963731","NA","NA","non-sig","NA",NA,NA,"GWAS"
501,2,0,0,501,0,0,"CDO30_29770",0.604353816478369,0.539542573711766,0.604353816478369,1.04614376621146,0.906146995205955,0.63962103654283,"pSymB","NP_437359.1","N-acetyltransferase","ASP62368.1","CDO30_29770",964229,964729,2,NA,NA,"964454","964519","NA","NA","non-sig","NA",NA,NA,"GWAS"
384,3,0,0,384,0,Inf,"CDO30_29775",1.17365665472582,0.666519702397355,1.17365665472582,2.06447964107179,1.41215509711782,0.776085193380109,"pSymB","NP_437360.1","VOC family protein","ASP62369.1","CDO30_29775",964880,965263,2,NA,NA,"965140","965256","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1494,6,0,0,1494,0,2,"CDO30_29780",1.21421879305594,0.656820060622761,1.21421879305594,0.36612150957398,0.984031171037909,1.06827675024834,"pSymB","NP_437361.1","microcystin LR degradation protein MlrC-like protein","ASP62370.1","CDO30_29780",965344,966837,3,NA,NA,"965375","966475","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
567,6,0,0,567,0,2,"CDO30_29785",0.993551942683935,0.357398732433177,0.993551942683935,-0.0717545654345569,0.805197619438609,1.06827675024834,"pSymB","NP_437362.1","hypothetical protein","ASP62371.1","CDO30_29785",966839,967405,2,2,0.3055421,"967313","967324","NA","NA","sig","non-pleio",NA,NA,"sig"
390,4,0,0,390,0,0.333333333333333,"CDO30_29790",0.596417745935519,0.314907688068338,0.596417745935519,-0.234924222727603,0.611158499683042,0.88796178733512,"pSymB","NP_437363.1","RidA family protein","ASP62372.1","CDO30_29790",967448,967837,1,1,0.3191883,"967480","967480","NA","NA","sig","non-pleio",NA,NA,"sig"
864,2,0,0,864,0,Inf,"CDO30_29795",0.273133094516396,0.136566547258198,0.273133094516396,-0.280868307767476,0.409526218150713,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
777,4,0,0,777,0,0.333333333333333,"CDO30_29800",0.444750620005511,0.236979884265638,0.444750620005511,-0.630564478346339,0.455742847204042,0.88796178733512,"pSymB","NP_437365.1","short-chain dehydrogenase","ASP63079.1","CDO30_29800",968741,969517,1,NA,NA,"969010","969010","NA","NA","non-sig","NA",NA,NA,"GWAS"
1920,7,0,0,1920,0,2.5,"CDO30_29805",1.40578671810416,0.670487737668779,1.40578671810416,0.363795291594692,1.03884952167423,1.14388029949411,"pSymB","NP_437366.1","beta-N-acetylhexosaminidase","ASP62374.1","CDO30_29805",969542,971461,4,NA,NA,"969875","970972","NA| chloro-_vs_fit-_A17","NA| A17_only","non-sig| sig","NA| non-pleio| pleio",NA,"alignment","pleio"
1434,21,0,0,1434,0,2.5,"CDO30_29810",6.41576191788371,0.835602094240838,6.41576191788371,2.11399128653333,2.29752961197075,1.7782331895929,"pSymB","NP_437367.1","microcystin degradation protein MlrC","ASP62375.1","CDO30_29810",971470,972903,6,NA,NA,"971641","972885","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1215,20,0,0,1215,0,2.33333333333333,"CDO30_29815",5.20451915128135,0.780325158445853,5.20451915128134,1.38848889385101,1.93028114843939,1.74755619678747,"pSymB","NP_437368.1","MFS transporter","ASP62376.1","CDO30_29815",972977,974191,4,NA,NA,"973042","974099","NA","NA","non-sig","NA",NA,NA,"GWAS"
1680,5,0,0,1680,0,4,"CDO30_29820",1.38969413061449,0.428602920914853,1.38969413061449,1.19569610185441,1.25324014462715,0.983867445543518,"pSymB","YP_001313386.1","urocanate hydratase","ASP62377.1","CDO30_29820",974389,976068,4,NA,NA,"974395","975262","NA","NA","non-sig","NA",NA,NA,"GWAS"
816,6,0,0,816,0,2,"CDO30_29825",1.61366767704602,0.388812344998622,1.61366767704602,1.15876031868034,1.30775384386302,1.06827675024834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1536,12,0,0,1536,0,2,"CDO30_29830",3.43852300909341,0.718159272526867,3.43852300909341,1.63770057057127,1.80988869104601,1.43702990386844,"pSymB","NP_437371.1","histidine ammonia-lyase","ASP62379.1","CDO30_29830",976882,978417,5,NA,NA,"976909","977895","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1248,4,0,0,1248,0,1,"CDO30_29835",1.27528244695508,0.73524386883439,1.27528244695508,1.53596846212399,1.30680167091717,0.88796178733512,"pSymB","YP_001313389.1","imidazolonepropionase","ASP62380.1","CDO30_29835",978414,979661,1,NA,NA,"979483","979483","NA","NA","non-sig","NA",NA,NA,"GWAS"
1362,9,0,0,1362,0,2,"CDO30_29840",2.05500137779002,0.875778451364012,2.05500137779002,0.755559299632657,1.30087725731149,1.27523770427245,"pSymB","NP_437373.1","group II intron reverse transcriptase/maturase","ASP62381.1","CDO30_29840",979864,981225,6,NA,NA,"980045","981052","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1185,5,0,0,1185,0,0.666666666666667,"CDO30_29845",1.70879030035823,0.58517497933315,1.70879030035823,1.91341955594023,1.54100427999323,0.983867445543518,"pSymB","NP_437374.1","MFS transporter","ASP62382.1","CDO30_29845",981402,982586,1,NA,NA,"982244","982244","NA","NA","non-sig","NA",NA,NA,"GWAS"
372,0,0,0,0,0,NA,"CDO30_29850",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
588,2,0,0,588,0,1,"CDO30_29855",0.527418021493524,0.482226508680077,0.527418021493524,0.737906019909527,0.790792152482308,0.63962103654283,"pSymB","NP_437376.1","phosphonate metabolism protein/1%2C5-bisphosphokinase (PRPP-forming) PhnN","ASP62384.1","CDO30_29855",983067,983654,2,NA,NA,"983253","983523","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1140,1,0,0,1140,0,Inf,"CDO30_29860",0.154312482777625,0.154312482777625,0.154312482777625,-0.102774512427929,0.333129959815138,0.456608540609655,"pSymB","NP_437377.1","alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase","ASP62385.1","CDO30_29860",983651,984790,1,NA,NA,"984673","984673","NA","NA","non-sig","NA",NA,NA,"GWAS"
708,2,0,0,708,0,1,"CDO30_29865",0.347092863047672,0.330559382750069,0.347092863047672,0.0154462019296499,0.520418910797657,0.63962103654283,"pSymB","YP_001313394.1","hypothetical protein","ASP62386.1","CDO30_29865",984792,985499,1,NA,NA,"985030","985030","NA","NA","non-sig","NA",NA,NA,"GWAS"
192,1,0,0,192,0,Inf,"CDO30_29870",0.18848167539267,0.18848167539267,0.18848167539267,0.100141645791602,0.406894450917062,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1518,12,0,0,1518,0,1.4,"CDO30_29875",2.47263709010747,0.773050427114908,2.47263709010747,0.49069581233634,1.30148842820346,1.43702990386844,"pSymB","NP_437380.1","phosphonate ABC transporter%2C permease protein PhnE","ASP62388.1","CDO30_29875",985833,987350,3,NA,NA,"986660","987268","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
963,4,0,0,963,0,1,"CDO30_29880",0.544502617801047,0.37641223477542,0.544502617801047,-0.370350502085469,0.557960263987105,0.88796178733512,"pSymB","NP_437381.1","phosphonate ABC transporter%2C permease protein PhnE","ASP62389.1","CDO30_29880",987360,988322,2,NA,NA,"988010","988106","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
906,1,0,0,906,0,0,"CDO30_29885",0.18848167539267,0.18848167539267,0.18848167539267,0.100141645791602,0.406894450917062,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
840,5,0,0,840,0,0.666666666666667,"CDO30_29890",1.02165885918986,0.593772389087903,1.02165885918986,0.367896926312944,0.921342235132378,0.983867445543518,"pSymB","NP_437383.1","phosphonates import ATP-binding protein PhnC","ASP62391.1","CDO30_29890",989491,990330,2,NA,NA,"989935","990276","NA","NA","non-sig","NA",NA,NA,"GWAS"
1254,18,0,0,1254,0,5,"CDO30_29895",3.77955359603197,0.77613667677046,3.77955359603196,0.5908385448146,1.51053753444852,1.68173306827869,"pSymB","NP_437384.1","trimethylamine--corrinoid methyltransferase","ASP62392.1","CDO30_29895",990497,991750,6,NA,NA,"990508","991286","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
