"region","gene_ID","RefSeq_ID","ncbi_func","traits","lines","overlap"
"pSymB","CDO30_29940","NP_437393.1","LacI family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_29950","NP_437395.1","glycosyl transferase","height","A17","trait_only"
"pSymB","CDO30_29975","NP_437401.1","peptide ABC transporter substrate-binding protein","height","DZA","trait_only"
"pSymB","CDO30_30025","NP_437410.1","ABC transporter permease","height","A17","trait_only"
"pSymB","CDO30_30035","NP_437412.1","ABC transporter ATP-binding protein","height","DZA","trait_only"
"pSymB","CDO30_30040","NP_437413.1","transporter","height","DZA","trait_only"
"pSymB","CDO30_30120","NP_437429.1","glycosyl transferase family 2","height","DZA","trait_only"
"pSymB","CDO30_30140","NP_437433.1","exopolysaccharide II synthesis transcriptional activator ExpG","height.plast","A17","plast_only"
"pSymB","CDO30_30225","NP_437450.1","DUF1236 domain-containing protein","height","DZA","trait_only"
"pSymB","CDO30_30255","NP_437457.1","phytanoyl-CoA dioxygenase","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30260","NP_437458.1","ABC transporter permease","height.plast","A17","plast_only"
"pSymB","CDO30_30270","NP_437460.1","sugar ABC transporter ATP-binding protein","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30275","NP_437461.1","sugar ABC transporter substrate-binding protein","height","DZA","trait_only"
"pSymB","CDO30_30305","NP_437467.1","TRAP transporter large permease","height","DZA","trait_only"
"pSymB","CDO30_30320","NP_437470.1","uronate isomerase","height","DZA","trait_only"
"pSymB","CDO30_30330","NP_437472.1","YihY/virulence factor BrkB family protein","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30405","NP_437487.1","sodium:calcium exchanger","height","DZA","trait_only"
"pSymB","CDO30_30420","NP_437490.1","LacI family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_30425","NP_437491.1","D-tagatose-bisphosphate aldolase%2C class II%2C non-catalytic subunit","height","DZA","trait_only"
"pSymB","CDO30_30440","NP_437494.1","sugar ABC transporter ATP-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30445","NP_437495.1","sugar ABC transporter substrate-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30495","NP_437505.1","taurine ABC transporter substrate-binding protein","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30500","NP_437506.1","taurine import ATP-binding protein TauB","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30505","NP_437507.1","taurine ABC transporter permease","height.plast","A17","plast_only"
"pSymB","CDO30_30515","NP_437509.1","FAD-binding oxidoreductase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30520","NP_437510.1","sulfoacetaldehyde acetyltransferase","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30525","NP_437511.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30530","NP_437512.1","phosphate acetyltransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30560","NP_437518.1","phosphonoacetate hydrolase","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_30565","NP_437519.1","phosphonoacetaldehyde dehydrogenase","height","A17","trait_only"
"pSymB","CDO30_30575","NP_437521.1","putative 2-aminoethylphosphonate ABC transporter substrate-binding protein","height","DZA","trait_only"
"pSymB","CDO30_30590","NP_437524.1","hemolysin","height","DZA","trait_only"
"pSymB","CDO30_30600","NP_437526.1","DNA-binding response regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_30605","NP_437527.1","sensor histidine kinase","height","DZA","trait_only"
"pSymB","CDO30_30615","NP_437529.1","autotransporter","height","DZA","trait_only"
"pSymB","CDO30_30630","NP_437532.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_30640","NP_437534.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_30820","NP_437568.1","sugar ABC transporter ATP-binding protein","height","A17","trait_only"
"pSymB","CDO30_30825","NP_437569.1","ABC transporter permease","height.plast","DZA","plast_only"
"pSymB","CDO30_30855","NP_437575.1","sugar ABC transporter substrate-binding protein","height.plast","DZA","plast_only"
"pSymB","CDO30_30880","NP_437580.1","class C beta-lactamase","height.plast","DZA","plast_only"
"pSymB","CDO30_30890","NP_437582.1","carbohydrate ABC transporter permease","height.plast","DZA","plast_only"
"pSymB","CDO30_30900","NP_437584.1","ABC transporter substrate-binding protein","height","A17","trait_only"
"pSymB","CDO30_30935","NP_437591.1","carboxyl-terminal protease","height.plast","DZA","plast_only"
"pSymB","CDO30_30960","NP_437596.1","histidine kinase","height.plast","DZA","plast_only"
"pSymB","CDO30_31020","NP_437607.1","exopolysaccharide production protein ExoQ","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31025","NP_437608.1","exopolysaccharide production protein ExoF","height.plast","DZA","plast_only"
"pSymB","CDO30_31040","NP_437611.1","succinoglycan biosynthesis protein ExoU","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31050","NP_437613.1","succinoglycan biosynthesis protein exow","height","DZA","trait_only"
"pSymB","CDO30_31065","NP_437616.1","succinoglycan biosynthesis protein exoi","height","DZA","trait_only"
"pSymB","CDO30_31090","NP_437621.1","succinoglycan biosynthesis protein ExoL","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31115","NP_437626.1","succinoglycan biosynthesis transporter ExoP","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31125","NP_437627.1","bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31140","NP_437631.1","beta-galactosidase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31145","NP_437632.1","LacI family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_31150","NP_437633.1","glycoside hydrolase family 37","height","DZA","trait_only"
"pSymB","CDO30_31165","NP_437636.1","sugar ABC transporter substrate-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31175","NP_437638.1","4-aminobutyrate aminotransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31185","NP_437640.1","amino acid ABC transporter permease","height","DZA","trait_only"
"pSymB","CDO30_31195","NP_437642.1","LacI family transcriptional regulator","height.plast","DZA","plast_only"
"pSymB","CDO30_31200","NP_437643.1","amine oxidase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31230","NP_437649.1","nitrite reductase large subunit","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31290","NP_437657.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_31295","NP_437658.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_31315","NP_437662.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31325","NP_437664.1","polysaccharide deacetylase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31335","NP_437666.1","MFS transporter","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31340","NP_437667.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31370","NP_437673.1","polyketide cyclase","height","DZA","trait_only"
"pSymB","CDO30_31380","NP_437675.1","glycerol kinase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31390","NP_437677.1","xanthine dehydrogenase small subunit","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31395","WP_014527075.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_31410","WP_018098328.1","LysR family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31415","NP_437681.1","cysteine desulfurase","height","A17","trait_only"
"pSymB","CDO30_31425","NP_437683.1","alpha-hydroxy-acid oxidizing enzyme","height.plast","DZA","plast_only"
"pSymB","CDO30_31445","NP_437687.1","ABC transporter permease","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31450","NP_437688.1","ribose import ATP-binding protein RbsA 3","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31455","NP_437689.1","ABC transporter substrate-binding protein","height","DZA","trait_only"
"pSymB","CDO30_31485","NP_437695.1","NAD(P)/FAD-dependent oxidoreductase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31495","NP_437697.1","mechanosensitive ion channel family protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31520","NP_437702.1","ATPase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31535","NP_437704.1","LysR family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_31545","NP_437706.1","5-hydroxyisourate hydrolase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31550","NP_437707.1","ureidoglycolate lyase","height.plast","DZA","plast_only"
"pSymB","CDO30_31560","NP_437709.1","allantoinase PuuE","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31580","NP_437713.1","host attachment protein","height.plast","A17","plast_only"
"pSymB","CDO30_31585","NP_437714.1","ATP-dependent helicase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31590","NP_437715.1","metal-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31595","NP_437716.1","AcrB/AcrD/AcrF family protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31640","NP_437725.1","aldehyde dehydrogenase family protein","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_31645","NP_437726.1","GguC protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31665","YP_001313205.1","LysR family transcriptional regulator","height.plast","DZA","plast_only"
"pSymB","CDO30_31690","NP_437735.1","bifunctional diguanylate cyclase/phosphodiesterase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31700","NP_437737.1","ROK family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31705","NP_437738.1","D-xylose ABC transporter substrate-binding protein","height.plast","DZA","plast_only"
"pSymB","CDO30_31725","NP_437741.1","integrase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31890","NP_437771.1","hypothetical protein","height.plast","DZA","plast_only"
"pSymB","CDO30_31905","NP_437774.1","Ku protein","height","DZA","trait_only"
"pSymB","CDO30_31920","NP_437777.1","class I SAM-dependent methyltransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31940","NP_437781.1","aspartate aminotransferase family protein","height","A17","trait_only"
"pSymB","CDO30_31945","NP_437782.1","FAD-binding oxidoreductase","height","A17","trait_only"
"pSymB","CDO30_31980","NP_437789.1","sugar ABC transporter substrate-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_31985","NP_437790.1","sugar ABC transporter ATP-binding protein","height.plast","DZA","plast_only"
"pSymB","CDO30_31995","NP_437792.1","esterase","height","DZA","trait_only"
"pSymB","CDO30_32000","NP_437793.1","cephalosporin hydroxylase","height.plast","DZA","plast_only"
"pSymB","CDO30_32010","NP_437795.1","acetyltransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32015","WP_013850444.1","dTDP-4-dehydrorhamnose 3%2C5-epimerase","height","DZA","trait_only"
"pSymB","CDO30_32105","NP_437814.2","DNA topoisomerase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32115","NP_437816.1","malto-oligosyltrehalose trehalohydrolase","height.plast","DZA","plast_only"
"pSymB","CDO30_32150","NP_437821.1","hypothetical protein","height.plast","DZA","plast_only"
"pSymB","CDO30_32165","NP_437824.1","carbohydrate ABC transporter permease","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32170","NP_437825.1","sugar ABC transporter permease","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32175","NP_437826.1","ABC transporter ATP-binding protein","height","DZA","trait_only"
"pSymB","CDO30_32190","NP_437829.1","6-phospho-beta-glucosidase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32195","NP_437830.1","GntR family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32205","YP_001313127.1","type I secretion system permease/ATPase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32215","NP_437834.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32225","NP_437836.1","DUF982 domain-containing protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32240","NP_437839.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_32245","NP_437840.1","NAD(P)-dependent oxidoreductase","height.plast","DZA","plast_only"
"pSymB","CDO30_32265","NP_437843.1","group II intron reverse transcriptase/maturase","height.plast","A17","plast_only"
"pSymB","CDO30_32330","NP_437855.1","cytochrome ubiquinol oxidase subunit II","height","DZA","trait_only"
"pSymB","CDO30_32335","NP_437856.1","cytochrome ubiquinol oxidase subunit I","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_32345","YP_002122335.1","cytochrome o ubiquinol oxidase subunit IV","height","DZA","trait_only"
"pSymB","CDO30_32355","NP_437860.2","DUF992 domain-containing protein","height","DZA","trait_only"
"pSymB","CDO30_32360","NP_437861.1","DUF922 domain-containing protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32365","NP_437862.1","Lrp/AsnC family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32370","NP_437863.1","ornithine cyclodeaminase","height.plast","DZA","plast_only"
"pSymB","CDO30_32385","NP_437866.1","protease","height.plast","DZA","plast_only"
"pSymB","CDO30_32395","NP_437868.1","hydrophobe/amphiphile efflux-1 family RND transporter","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32400","NP_437869.1","glycoside hydrolase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32410","NP_437871.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32415","NP_437872.1","glycosyltransferase family 1 protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32425","NP_437874.1","polysaccharide deacetylase","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_32430","NP_437875.1","exopolysaccharide biosynthesis protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32435","NP_437876.1","cell shape-determining protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32445","NP_437878.1","dihydrodipicolinate synthase family protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32460","NP_437882.1","GNAT family N-acetyltransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32465","NP_437883.1","sugar transporter","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_32470","NP_437884.1","methyltransferase","height","DZA","trait_only"
"pSymB","CDO30_32475","NP_437885.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32480","NP_437886.1","L%2CD-transpeptidase","height.plast","A17","plast_only"
"pSymB","CDO30_32580","YP_001313070.1","aldo/keto reductase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32600","NP_437907.1","carbohydrate ABC transporter substrate-binding protein","height, height.plast","A17","both_traits"
"pSymB","CDO30_32610","NP_437909.1","NAD(P)-dependent oxidoreductase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32615","NP_437910.1","NAD-dependent epimerase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32620","WP_015008142.1","FadR family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32635","NP_437914.1","LacI family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_32650","NP_437917.1","serine kinase","height","DZA","trait_only"
"pSymB","CDO30_32655","NP_437918.1","sugar ABC transporter substrate-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32665","NP_437920.1","sugar ABC transporter ATP-binding protein","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_32670","NP_437921.1","LacI family transcriptional regulator","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32680","NP_437923.1","DUF930 domain-containing protein","height","DZA","trait_only"
"pSymB","CDO30_32690","NP_437925.1","glycerate kinase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32705","NP_437928.1","glyoxylate carboligase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32725","NP_437932.1","DNA ligase D","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32730","NP_437933.1","Ku protein","height","DZA","trait_only"
"pSymB","CDO30_32765","WP_015008129.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32780","NP_437943.1","antitoxin","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32790","NP_437945.1","MFS transporter","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_32795","NP_437946.1","HlyD family secretion protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32805","NP_437948.1","NmrA family transcriptional regulator","height.plast","DZA","plast_only"
"pSymB","CDO30_32815","YP_002823305.1","phosphatidylethanolamine-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32820","NP_437951.1","glycogen synthase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32825","NP_437952.1","EamA/RhaT family transporter","height.plast","A17","plast_only"
"pSymB","CDO30_32830","NP_437953.1","amino acid ABC transporter","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32840","NP_437955.1","methylated-DNA--[protein]-cysteine S-methyltransferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32870","NP_437961.1","ABC transporter permease","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32885","NP_437964.1","LacI family transcriptional regulator","height","DZA, A17","trait_only"
"pSymB","CDO30_32945","NP_437976.1","hypothetical protein","height","DZA","trait_only"
"pSymB","CDO30_32955","NP_437977.1","glutamine synthetase","height","DZA","trait_only"
"pSymB","CDO30_32970","NP_437980.1","glycosyl transferase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32975","NP_437981.1","mannitol dehydrogenase family protein","height","DZA","trait_only"
"pSymB","CDO30_32985","NP_437983.1","3-hydroxyisobutyrate dehydrogenase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32990","NP_437984.1","enoyl-CoA hydratase/isomerase family protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_32995","YP_001312979.1","acyl-CoA dehydrogenase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33000","YP_001312978.1","XRE family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_33010","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33030","NP_437992.1","carbon-phosphorus lyase subunit PhnH","height","DZA","trait_only"
"pSymB","CDO30_33040","NP_437994.1","alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase","height","A17","trait_only"
"pSymB","CDO30_33060","NP_437999.1","erythrulose kinase","height","A17","trait_only"
"pSymB","CDO30_33080","NP_438003.1","tricarboxylate transporter","height.plast","A17","plast_only"
"pSymB","CDO30_33085","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3","height, height.plast","A17","both_traits"
"pSymB","CDO30_33090","NP_438005.1","GntR family transcriptional regulator","height","DZA","trait_only"
"pSymB","CDO30_33100","NP_438007.1","TonB-dependent receptor","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_33105","NP_438008.1","adenylate/guanylate cyclase domain-containing protein","height.plast","DZA","plast_only"
"pSymB","CDO30_33135","NP_438016.1","ABC transporter ATP-binding protein","height","DZA","trait_only"
"pSymB","CDO30_33150","NP_438019.1","branched-chain amino acid ABC transporter permease","height","DZA","trait_only"
"pSymB","CDO30_33160","NP_438021.1","ABC transporter ATP-binding protein","height.plast","DZA","plast_only"
"pSymB","CDO30_33165","NP_438022.1","sulfonate ABC transporter substrate-binding protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33170","NP_438023.1","ABC transporter permease","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33175","NP_438024.1","FMN-dependent monooxygenase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33185","NP_438026.1","malto-oligosyltrehalose synthase","height, height.plast","A17, DZA","both_traits"
"pSymB","CDO30_33190","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33195","NP_438028.1","protocatechuate 3%2C4-dioxygenase subunit alpha","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33210","NP_438031.1","3-oxoadipate enol-lactonase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33215","NP_438032.1","pca operon transcription factor PcaQ","height.plast","DZA","plast_only"
"pSymB","CDO30_33220","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase","height, height.plast","DZA, A17","both_traits"
"pSymB","CDO30_33230","NP_438035.1","4-hydroxybenzoate 3-monooxygenase","height","DZA","trait_only"
"pSymB","CDO30_33235","NP_438036.2","sulfite oxidase-like oxidoreductase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33240","NP_438037.1","gamma-glutamyltransferase","height.plast","A17","plast_only"
"pSymB","CDO30_33255","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33260","NP_438041.1","3-oxoadipyl-CoA thiolase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33265","NP_438042.1","acylphosphatase","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33275","NP_438044.1","RNA polymerase subunit sigma","height.plast","DZA","plast_only"
"pSymB","CDO30_33295","NP_438049.1","DoxX family protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33305","NP_438051.1","plasmid partitioning protein RepB","height, height.plast","A17, DZA","both_traits"
"pSymB","CDO30_33310","WP_003529443.1","hypothetical protein","height, height.plast","DZA","both_traits"
"pSymB","CDO30_33315","WP_016555896.1","urea ABC transporter ATP-binding subunit UrtE","height","DZA","trait_only"
