"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymB","CDO30_25555","NP_436565.1","dienelactone hydrolase family protein",1,1,1,98660,98660,0.2285374,0.2285374,0.2285374,0.325,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25560","NP_436566.1","5-oxoprolinase",5,1,5,99057,102342,-0.4774076,0.4359958,0.32854536,0.1958,"height1+(DZA-1)[1], height1-(A17-2)[2], height1+(DZA-3)[2]","1, 2, 3","Both","Partially Universal"
"pSymB","CDO30_25565","YP_001312845.1","rRNA pseudouridine synthase",1,1,2,102904,102904,-0.3107325,0.3500581,0.3303953,0.073,"height1+(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_25585","NP_436571.1","peptidase C45",1,1,1,107069,107069,0.1482784,0.1482784,0.1482784,0.351,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25595","NP_436572.1","carboxymuconolactone decarboxylase family protein",1,1,1,108709,108709,0.1791026,0.1791026,0.1791026,0.403,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25605","YP_001312837.1","hypothetical protein",1,1,1,110179,110179,0.193744,0.193744,0.193744,0.241,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25620","NP_436578.1","ABC transporter permease",1,1,1,114089,114089,-0.2526804,-0.2526804,0.2526804,0.105,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25640","NP_436582.1","PLP-dependent aminotransferase family protein",1,1,1,118105,118105,-0.2670649,-0.2670649,0.2670649,0.079,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25645","NP_436583.1","EamA/RhaT family transporter",1,1,1,118365,118365,0.1871663,0.1871663,0.1871663,0.403,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25655","NP_436585.1","hypothetical protein",1,1,1,120642,120642,0.164305,0.164305,0.164305,0.398,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25660","NP_436586.1","glycosyl transferase",1,1,1,121569,121569,0.2807955,0.2807955,0.2807955,0.12,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25670","NP_436588.1","plasmid partitioning protein RepB",2,1,2,124227,124297,0.3284932,0.406069,0.3672811,0.0785,"height1+(DZA-1)[2]","1","DZA only","GxE"
"pSymB","CDO30_25690","NP_436592.1","elongation factor G",1,1,1,128434,128434,0.2102151,0.2102151,0.2102151,0.408,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25695","NP_436593.1","hypothetical protein",1,1,1,130354,130354,0.2076372,0.2076372,0.2076372,0.194,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25700","NP_436594.1","alpha/beta hydrolase",2,1,2,130562,131048,0.3225567,0.3692133,0.345885,0.058,"height1+(DZA-1)[1], height1+(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25705","NP_436595.1","GlxA family transcriptional regulator",1,1,1,132290,132290,-0.2302481,-0.2302481,0.2302481,0.094,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25720","NP_436598.1","ABC transporter ATP-binding protein",1,1,1,136316,136316,0.3133411,0.3133411,0.3133411,0.079,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25785","NP_436609.1","sodium:alanine symporter family protein",1,1,1,144116,144116,0.2024617,0.2024617,0.2024617,0.288,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25790","NP_436610.1","SulP family inorganic anion transporter",1,1,1,146645,146645,-0.1788932,-0.1788932,0.1788932,0.293,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25795","NP_436611.1","MFS transporter",2,1,2,147273,147447,0.1887247,0.3426727,0.2656987,0.2405,"height1+(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_25805","NP_436613.1","NAD(P)-dependent oxidoreductase",1,1,1,150669,150669,-0.1883519,-0.1883519,0.1883519,0.251,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25810","NP_436614.1","hypothetical protein",1,1,1,150970,150970,-0.1781866,-0.1781866,0.1781866,0.262,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25820","NP_436616.1","short-chain dehydrogenase",1,1,1,152239,152239,0.1673489,0.1673489,0.1673489,0.393,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25825","NP_436617.1","sensor histidine kinase",1,1,1,154036,154036,0.277059,0.277059,0.277059,0.105,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25840","NP_436619.1","hemolysin D",3,1,3,156527,158128,-0.1814544,-0.1679646,0.172873866666667,0.355,"height1-(DZA-3)[3]","3","DZA only","GxE"
"pSymB","CDO30_25880","NP_436627.1","hypothetical protein",2,1,2,163452,163909,0.1759335,0.2872495,0.2315915,0.1625,"height1+(DZA-1)[2]","1","DZA only","GxE"
"pSymB","CDO30_25885","NP_436628.1","protein-L-isoaspartate O-methyltransferase",1,1,1,165351,165351,0.2754542,0.2754542,0.2754542,0.115,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25890","NP_436629.1","hypothetical protein",1,1,1,166329,166329,0.187164,0.187164,0.187164,0.403,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25910","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",1,1,1,168875,168875,-0.2295379,-0.2295379,0.2295379,0.136,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25915","NP_436634.1","phospholipase",2,1,2,169843,170543,-0.3118175,0.3164801,0.3141488,0.06,"height1-(DZA-1)[1], height1+(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_25920","NP_436635.1","pyruvate oxidase",1,1,1,170800,170800,0.2538957,0.2538957,0.2538957,0.089,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25930","NP_436637.1","oxidoreductase",1,1,1,173205,173205,-0.3019588,-0.3019588,0.3019588,0.068,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25935","NP_436638.1","sensory rhodopsin transducer",1,1,1,174359,174359,0.2300722,0.2300722,0.2300722,0.293,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25940","NP_436639.1","maltose alpha-D-glucosyltransferase",8,1,8,174820,176276,-0.206255,0.3222446,0.219816925,0.241,"height1+(DZA-1)[2], height1+(DZA-3)[2], height1-(DZA-3)[4]","1, 3","DZA only","GxG"
"pSymB","CDO30_25945","NP_436640.1","LLM class F420-dependent oxidoreductase",1,1,1,177242,177242,-0.1926785,-0.1926785,0.1926785,0.188,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25950","NP_436641.1","hydroxyglutarate oxidase",4,1,4,177584,178569,-0.2088379,0.226795,0.2007296,0.30625,"height1-(DZA-3)[2], height1+(DZA-3)[1], height1+(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_25955","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",6,1,7,179321,180573,-0.1894863,0.3179619,0.238234385714286,0.240142857142857,"height1-(DZA-1)[1], height1+(DZA-1)[1], height1+(DZA-3)[1], height1-(DZA-3)[1], height1+(A17-4)[3]","1, 3, 4","Both","Partially Universal"
"pSymB","CDO30_25960","NP_436643.1","FAD-dependent oxidoreductase",2,1,2,181173,182025,-0.2963907,-0.2005989,0.2484948,0.301,"height1-(DZA-3)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_25965","NP_436644.1","anion permease",2,1,2,182825,183337,-0.1494566,0.1787572,0.1641069,0.3325,"height1+(DZA-3)[1], height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25975","NP_436646.1","FadR family transcriptional regulator",1,1,1,184382,184382,-0.2312626,-0.2312626,0.2312626,0.168,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25985","NP_436648.1","peptide ABC transporter substrate-binding protein",1,1,1,186608,186608,-0.1988512,-0.1988512,0.1988512,0.178,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25990","NP_436649.1","ABC transporter permease",1,1,1,188199,188199,0.205569,0.205569,0.205569,0.126,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25995","NP_436650.1","ABC transporter permease",1,1,1,189619,189619,-0.2416515,-0.2416515,0.2416515,0.115,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_26000","NP_436651.1","ABC transporter ATP-binding protein",1,1,1,190803,190803,-0.1881481,-0.1881481,0.1881481,0.178,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_26020","NP_436655.1","dihydroxy-acid dehydratase",1,1,1,194485,194485,-0.2745497,-0.2745497,0.2745497,0.073,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26060","NP_436662.1","hypothetical protein",1,1,1,201586,201586,-0.333052,-0.333052,0.333052,0.052,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26075","NP_436664.1","ABC transporter ATP-binding protein",1,1,1,203059,203059,0.1447427,0.1447427,0.1447427,0.398,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26100","NP_436669.1","GntR family transcriptional regulator",1,1,1,210022,210022,-0.3409545,-0.3409545,0.3409545,0.058,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_26105","NP_436670.1","dehydrogenase",1,1,1,211026,211026,0.1500368,0.1500368,0.1500368,0.361,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26135","NP_436676.1","UbiD family decarboxylase",1,1,1,218117,218117,-0.2746953,-0.2746953,0.2746953,0.073,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26140","NP_436677.1","amidohydrolase",2,1,2,218912,218921,0.1503625,0.1639374,0.15714995,0.3665,"height1+(A17-2)[2]","2","A17 only","GxE"
"pSymB","CDO30_26145","NP_436678.1","amidohydrolase",1,1,1,220439,220439,-0.2751519,-0.2751519,0.2751519,0.094,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_26200","NP_436689.1","Hrp-dependent type III effector protein",1,1,1,232295,232295,-0.25934,-0.25934,0.25934,0.11,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26280","NP_436704.1","hybrid sensor histidine kinase/response regulator",1,1,1,251640,251640,-0.2187065,-0.2187065,0.2187065,0.126,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26285","NP_436705.1","hypothetical protein",2,1,3,252213,252400,-0.3354705,-0.2452758,0.300783333333333,0.0716666666666667,"height1-(A17-2)[2], height1-(DZA-3)[1]","2, 3","Both","other"
"pSymB","CDO30_26295","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",2,1,2,253439,253447,-0.3374984,-0.3113736,0.324436,0.089,"height1-(DZA-3)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_26305","NP_436709.1","hypothetical protein",1,1,1,255483,255483,-0.3078476,-0.3078476,0.3078476,0.063,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_26310","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",1,1,1,256665,256665,0.2147436,0.2147436,0.2147436,0.466,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26315","YP_001312688.1","S-formylglutathione hydrolase",1,1,1,257735,257735,-0.2437881,-0.2437881,0.2437881,0.162,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26325","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",2,1,2,259299,259338,-0.3455777,-0.2369549,0.2912663,0.105,"height1-(A17-2)[1], height1-(DZA-3)[1]","2, 3","Both","other"
"pSymB","CDO30_26330","NP_436714.1","c-type cytochrome%2C methanol metabolism-related",1,1,1,260643,260643,-0.3330875,-0.3330875,0.3330875,0.073,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26335","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",1,1,1,260934,260934,-0.1540754,-0.1540754,0.1540754,0.366,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26365","NP_436721.1","ABC transporter substrate-binding protein",4,1,4,265928,266706,-0.234145,0.1470031,0.196096325,0.313,"height1-(DZA-1)[1], height1+(DZA-1)[1], height1-(A17-2)[2]","1, 2","Both","other"
"pSymB","CDO30_26370","NP_436722.1","ABC transporter permease",1,1,1,266925,266925,-0.2173538,-0.2173538,0.2173538,0.168,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26400","NP_436728.1","ribulose-phosphate 3-epimerase",1,1,1,271286,271286,0.1476251,0.1476251,0.1476251,0.403,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26435","NP_436735.1","fructose 1%2C6-bisphosphatase",1,1,1,279796,279796,0.2421243,0.2421243,0.2421243,0.429,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26445","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",1,1,1,281285,281285,0.1556264,0.1556264,0.1556264,0.487,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26450","NP_436738.1","pyrroloquinoline quinone biosynthesis protein B",1,1,1,281641,281641,-0.3215393,-0.3215393,0.3215393,0.079,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26480","NP_436744.1","transcriptional regulator",1,1,1,285721,285721,-0.296145,-0.296145,0.296145,0.063,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26515","NP_436751.1","two-component sensor histidine kinase",1,1,1,294799,294799,-0.3364384,-0.3364384,0.3364384,0.089,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26530","NP_436753.1","epoxide hydrolase",2,1,2,296774,297188,-0.3169398,0.2274461,0.27219295,0.1335,"height1-(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_26565","NP_436759.1","phage holin family protein",1,1,1,301015,301015,0.3197927,0.3197927,0.3197927,0.068,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26575","NP_436761.1","LacI family transcriptional regulator",1,1,1,303333,303333,0.1964863,0.1964863,0.1964863,0.295,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26580","NP_436762.1","sugar ABC transporter substrate-binding protein",1,1,1,303712,303712,0.1793478,0.1793478,0.1793478,0.408,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26585","NP_436763.1","sugar ABC transporter permease",1,1,1,305496,305496,0.1529883,0.1529883,0.1529883,0.435,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26600","NP_436766.1","ABC transporter ATP-binding protein",1,1,1,308993,308993,-0.3540998,-0.3540998,0.3540998,0.11,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26605","NP_436767.1","hypothetical protein",1,1,2,309328,309328,-0.32424,-0.2864969,0.30536845,0.073,"height1-(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_26640","NP_436773.1","glycosyl transferase",2,1,2,315987,316281,-0.4048298,0.1774181,0.29112395,0.1285,"height1+(A17-2)[1], height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26655","NP_436776.1","L-iditol 2-dehydrogenase",1,1,1,319244,319244,0.2819022,0.2819022,0.2819022,0.12,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26670","NP_436779.1","inositol-3-phosphate synthase",2,1,2,323135,323270,-0.2734521,0.231635,0.25254355,0.173,"height1-(A17-2)[1], height1+(DZA-3)[1]","2, 3","Both","other"
"pSymB","CDO30_26675","NP_436780.1","histidine phosphatase family protein",2,1,2,323956,324439,0.1693352,0.21906,0.1941976,0.2145,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymB","CDO30_26680","NP_436781.1","beta-xylosidase",1,1,1,325418,325418,0.2587015,0.2587015,0.2587015,0.162,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26685","NP_436782.1","coenzyme F420 hydrogenase",1,1,1,326256,326256,-0.1529055,-0.1529055,0.1529055,0.377,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26690","YP_001312624.1","polysaccharide pyruvyl transferase family protein",2,1,2,327022,327076,0.3036049,0.3260668,0.31483585,0.0605,"height1+(A17-2)[2]","2","A17 only","GxE"
"pSymB","CDO30_26705","NP_436786.1","transcriptional regulator",1,1,1,329424,329424,0.2073392,0.2073392,0.2073392,0.236,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26710","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",2,1,2,329879,329935,0.1996317,0.2177593,0.2086955,0.2305,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymB","CDO30_26720","NP_436789.1","dihydrodipicolinate synthase family protein",1,1,1,332476,332476,0.1735635,0.1735635,0.1735635,0.236,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26735","NP_436792.1","aldehyde dehydrogenase (NADP(+))",1,1,1,334555,334555,0.1622859,0.1622859,0.1622859,0.304,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26740","NP_436793.1","amino acid ABC transporter substrate-binding protein",1,1,1,336658,336658,0.3011566,0.3011566,0.3011566,0.084,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26750","NP_436795.1","amino acid ABC transporter permease",1,1,1,338105,338105,-0.1906971,-0.1906971,0.1906971,0.267,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26770","NP_436799.1","hypothetical protein",2,1,2,341666,342681,-0.3575143,-0.3157143,0.3366143,0.0575,"height1-(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_26785","NP_436802.1","MFS transporter",2,1,2,345070,345872,-0.1770156,0.2121243,0.19456995,0.4555,"height1+(DZA-1)[1], height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26805","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",1,1,1,347073,347073,0.1767509,0.1767509,0.1767509,0.492,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26815","NP_436807.1","aspartate aminotransferase family protein",3,1,3,348927,349729,-0.2177368,0.2165662,0.209908766666667,0.309,"height1-(DZA-1)[2], height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26825","NP_436809.1","CMD domain-containing protein",1,1,1,351381,351381,0.1707644,0.1707644,0.1707644,0.246,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26830","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase",1,1,1,352048,352048,0.2086656,0.2086656,0.2086656,0.136,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26865","NP_436817.1","sulfite exporter TauE/SafE family protein",1,1,1,359795,359795,-0.2047142,-0.2047142,0.2047142,0.188,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26885","YP_001312585.1","DUF3394 domain-containing protein",1,1,1,366132,366132,-0.2547359,-0.2547359,0.2547359,0.099,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26910","NP_436826.1","TRAP transporter small permease",1,1,1,370884,370884,0.2058603,0.2058603,0.2058603,0.162,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26915","NP_436827.1","TRAP transporter large permease",1,1,1,372000,372000,0.1851454,0.1851454,0.1851454,0.173,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_26930","NP_436830.1","adenylate/guanylate cyclase domain-containing protein",1,1,1,376212,376212,-0.2118065,-0.2118065,0.2118065,0.157,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_26935","NP_436831.1","hypothetical protein",1,1,1,376525,376525,-0.2406361,-0.2406361,0.2406361,0.12,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26960","NP_436838.1","dihydroxyacetone kinase subunit DhaK",2,1,2,380905,382116,-0.3421048,0.2875562,0.3148305,0.1125,"height1-(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_26965","NP_436839.2","dihydroxyacetone kinase subunit L",1,1,1,382521,382521,-0.2536633,-0.2536633,0.2536633,0.12,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_26975","NP_436841.2","ABC transporter permease",2,1,2,384669,384925,-0.3329152,-0.1403493,0.23663225,0.3085,"height1-(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_27015","NP_436848.1","TRAP transporter small permease",1,1,1,393091,393091,0.164119,0.164119,0.164119,0.183,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27020","NP_436849.1","GntR family transcriptional regulator",1,1,1,393537,393537,0.2459637,0.2459637,0.2459637,0.178,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27025","NP_436850.1","transcriptional regulator",1,1,1,394423,394423,0.1576023,0.1576023,0.1576023,0.298,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27035","NP_436852.1","sugar ABC transporter permease",2,1,2,397117,397897,0.1538948,0.2502402,0.2020675,0.2875,"height1+(A17-2)[1], height1+(DZA-3)[1]","2, 3","Both","other"
"pSymB","CDO30_27050","NP_436855.1","trehalose utilization protein ThuA",1,1,1,400294,400294,0.3226529,0.3226529,0.3226529,0.12,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27065","WP_017264406.1","hypothetical protein",1,1,1,403072,403072,0.1826442,0.1826442,0.1826442,0.335,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_27070","NP_436858.1","sulfatase",1,1,1,403649,403649,0.2153541,0.2153541,0.2153541,0.202,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27075","NP_436859.2","transporter",3,1,3,404883,406282,0.1586793,0.2307281,0.186989333333333,0.257,"height1+(DZA-3)[3]","3","DZA only","GxE"
"pSymB","CDO30_27085","WP_017264403.1","DUF2950 domain-containing protein",1,1,1,406687,406687,0.2344781,0.2344781,0.2344781,0.128,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27100","NP_436861.2","alpha/beta hydrolase",2,1,2,408212,408580,0.1689185,0.243212,0.20606525,0.204,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymB","CDO30_27105","NP_436862.1","hypothetical protein",1,1,1,409902,409902,0.2227344,0.2227344,0.2227344,0.199,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27140","NP_436868.1","twin-arginine translocation pathway signal protein",2,1,2,414727,415297,0.1650156,0.1963532,0.1806844,0.2955,"height1+(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_27150","NP_436870.1","AraC family transcriptional regulator",1,1,1,416807,416807,0.3354554,0.3354554,0.3354554,0.12,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27160","NP_436872.1","efflux RND transporter periplasmic adaptor subunit",2,1,2,421711,422199,0.1768811,0.3310158,0.25394845,0.1495,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymB","CDO30_27185","NP_436876.1","DUF2291 domain-containing protein",1,1,1,425641,425641,0.4034843,0.4034843,0.4034843,0.068,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27205","NP_436880.1","hypothetical protein",1,1,1,430560,430560,0.2216633,0.2216633,0.2216633,0.126,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27210","NP_436881.1","DUF3365 domain-containing protein",3,1,3,431745,431978,-0.2643727,0.3916052,0.2933047,0.160666666666667,"height1+(DZA-1)[2], height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27215","NP_436882.1","hybrid sensor histidine kinase/response regulator",1,1,1,433066,433066,-0.2454993,-0.2454993,0.2454993,0.257,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27225","NP_436884.1","adenylate cyclase",1,1,1,435699,435699,0.3572043,0.3572043,0.3572043,0.094,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27230","NP_436885.1","hypothetical protein",1,1,1,437156,437156,0.224962,0.224962,0.224962,0.178,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27240","NP_436887.1","ion transporter",4,1,4,439202,439878,-0.2163858,-0.1384332,0.171178575,0.37175,"height1-(DZA-1)[3], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_27245","NP_436888.1","inositol monophosphatase",1,1,1,440471,440471,-0.1399135,-0.1399135,0.1399135,0.455,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27250","NP_436889.1","Fe(3+) ions import ATP-binding protein FbpC 1",1,1,1,441533,441533,0.146455,0.146455,0.146455,0.497,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27255","NP_436890.2","iron ABC transporter permease",3,1,3,442883,444088,-0.1712753,-0.1373047,0.148709966666667,0.366333333333333,"height1-(DZA-1)[2], height1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_27260","NP_436891.1","iron ABC transporter substrate-binding protein",1,1,1,444838,444838,0.1826107,0.1826107,0.1826107,0.178,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27265","NP_436892.1","LacI family transcriptional regulator",2,1,2,446221,446375,0.1472097,0.2381348,0.19267225,0.2145,"height1+(DZA-1)[2]","1","DZA only","GxE"
"pSymB","CDO30_27285","NP_436896.1","ABC transporter ATP-binding protein",2,1,2,450549,450751,-0.3000486,-0.2191296,0.2595891,0.2525,"height1-(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_27295","NP_436898.1","TRAP transporter large permease",2,1,2,452025,452070,-0.1815803,0.2083068,0.19494355,0.1735,"height1-(DZA-1)[1], height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_27305","NP_436900.1","TRAP transporter substrate-binding protein DctP",2,1,3,454046,454100,-0.2791244,0.2941531,0.273658033333333,0.152666666666667,"height1+(DZA-1)[1], height1-(A17-2)[1], height1+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymB","CDO30_27315","NP_436902.1","RidA family protein",1,1,1,455434,455434,-0.2716096,-0.2716096,0.2716096,0.079,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_27330","NP_436905.1","aspartate aminotransferase family protein",1,1,1,458264,458264,-0.3723304,-0.3723304,0.3723304,0.053,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_27335","NP_436906.1","ABC transporter ATP-binding protein",1,1,1,459225,459225,0.2285504,0.2285504,0.2285504,0.074,"height1+(DZA-1)[1]","1","DZA only","GxE"
