"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","CDO30_27845","NP_437005.1","transcriptional regulator",1,1,1,566575,566575,0.08551385,0.08551385,0.08551385,0.131,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27850","NP_437006.1","autoinducer 2 ABC transporter substrate-binding protein",1,1,1,567867,567867,0.06891708,0.06891708,0.06891708,0.141,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27855","NP_437007.1","sugar ABC transporter ATP-binding protein",1,1,1,568478,568478,0.07405749,0.07405749,0.07405749,0.147,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27860","NP_437008.1","ABC transporter permease",1,1,1,570337,570337,-0.06454492,-0.06454492,0.06454492,0.089,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27875","NP_437011.1","carbohydrate kinase",1,1,1,573044,573044,-0.0666212,-0.0666212,0.0666212,0.084,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27885","YP_002122330.1","DUF899 domain-containing protein",1,1,1,575186,575186,0.06450412,0.06450412,0.06450412,0.319,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27895","NP_437014.1","oxidoreductase",2,1,2,577228,577891,-0.05629493,0.06606803,0.06118148,0.2935,"height.plast+(A17-24)[1], height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27900","NP_437015.1","3-ketoacyl-ACP reductase",1,1,1,578530,578530,0.07040407,0.07040407,0.07040407,0.152,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27905","NP_437016.1","LysR family transcriptional regulator",3,1,3,579072,579695,0.05755254,0.07160337,0.06405274,0.122333333333333,"height.plast+(DZA-13)[3]","DZA only"
"pSymB","CDO30_27915","NP_437017.1","hypothetical protein",5,1,5,580952,582148,-0.07092348,0.06905763,0.064826312,0.1056,"height.plast+(DZA-13)[4], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27925","NP_437018.1","GMC family oxidoreductase",2,1,2,584218,584302,0.07398065,0.09034004,0.082160345,0.0995,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_27930","NP_437019.1","carbohydrate kinase",1,1,1,584871,584871,0.07440094,0.07440094,0.07440094,0.068,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27940","NP_437021.1","glycerol-3-phosphate dehydrogenase/oxidase",1,1,1,587610,587610,-0.09453421,-0.09453421,0.09453421,0.105,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27945","NP_437022.1","aldo/keto reductase",2,1,2,589223,589595,0.06300737,0.06567294,0.064340155,0.139,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_27950","NP_437023.2","transcriptional regulator",1,1,1,590314,590314,-0.09155929,-0.09155929,0.09155929,0.079,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27955","NP_437024.1","ABC transporter permease",2,1,2,591371,591656,0.04050385,0.05637214,0.048437995,0.183,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_27960","NP_437025.1","ribose import ATP-binding protein RbsA 2",2,1,2,592319,593054,-0.08084497,0.0745331,0.077689035,0.128,"height.plast+(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27965","YP_001312350.1","transporter",2,1,2,593452,593981,-0.06846845,0.04501096,0.056739705,0.225,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27975","NP_437028.1","L-arabinose ABC transporter permease AraH",1,1,1,596066,596066,0.05666545,0.05666545,0.05666545,0.147,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27980","NP_437029.1","arabinose import ATP-binding protein AraG",2,1,2,596975,597245,-0.1051085,-0.06905016,0.08707933,0.2695,"height.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_27985","NP_437030.1","arabinose ABC transporter substrate-binding protein",1,1,1,598461,598461,0.05805534,0.05805534,0.05805534,0.246,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28010","NP_437034.1","hypothetical protein",1,1,1,603253,603253,0.0553482,0.0553482,0.0553482,0.194,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28015","NP_437035.1","chemotaxis protein CheB",2,1,2,604759,605154,-0.06241713,0.09613473,0.07927593,0.0785,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28020","NP_437036.1","chemotaxis protein",3,1,3,605280,607121,0.07322958,0.095384,0.0865052266666667,0.113666666666667,"height.plast+(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_28145","NP_437055.1","DUF2264 domain-containing protein",1,1,1,628107,628107,-0.043174,-0.043174,0.043174,0.368,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_28215","NP_437065.1","DUF982 domain-containing protein",4,1,4,639532,639785,0.0572011,0.07179356,0.0618655525,0.2365,"height.plast+(DZA-13)[1], height.plast+(A17-24)[3]","Both"
"pSymB","CDO30_28245","WP_013850963.1","hypothetical protein",1,1,1,643330,643330,0.03923632,0.03923632,0.03923632,0.476,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28250","WP_012115592.1","hypothetical protein",1,1,1,643964,643964,-0.09280535,-0.09280535,0.09280535,0.092,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_28290","NP_437075.2","cobalt transporter",1,1,1,648761,648761,-0.08150901,-0.08150901,0.08150901,0.058,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_28300","WP_014527389.1","DUF454 domain-containing protein",1,1,1,650156,650156,0.07592058,0.07592058,0.07592058,0.199,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_28325","YP_001313738.1","glycosyl transferase",2,1,2,653243,653468,-0.04988419,-0.04183546,0.045859825,0.445,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_28345","NP_437083.1","3-deoxy-manno-octulosonate cytidylyltransferase",2,1,2,655939,656024,-0.07694831,-0.06555735,0.07125283,0.2435,"height.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_28370","YP_001313730.1","hypothetical protein",1,1,1,661297,661297,0.07119345,0.07119345,0.07119345,0.183,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_28395","NP_437093.2","ABC transporter ATP-binding protein",3,1,3,668059,668915,-0.07545584,-0.06509237,0.0690443133333333,0.209666666666667,"height.plast-(A17-24)[3]","A17 only"
"pSymB","CDO30_28405","YP_001313723.1","membrane assembly protein AsmA",5,1,5,670462,673156,-0.1001102,0.07568786,0.084553174,0.0854,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1], height.plast+(A17-24)[1], height.plast-(A17-24)[2]","Both"
"pSymB","CDO30_28420","NP_437099.1","Rieske family ferredoxin",2,1,2,675965,676096,-0.03983109,0.110001,0.074916045,0.186,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_28425","NP_437100.1","ferredoxin reductase",2,1,2,676404,676815,-0.1270455,0.06792947,0.097487485,0.0685,"height.plast+(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_28430","NP_437101.1","3-methyl-2-oxobutanoate hydroxymethyltransferase",1,1,1,678110,678110,0.1075939,0.1075939,0.1075939,0.094,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_28500","NP_437115.1","ABC transporter ATP-binding protein",1,1,1,692311,692311,-0.0647107,-0.0647107,0.0647107,0.089,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_28510","NP_437117.1","cell surface protein",1,1,1,694523,694523,0.1030393,0.1030393,0.1030393,0.089,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_28675","NP_437147.1","transcriptional regulator",1,1,1,721122,721122,-0.09703444,-0.09703444,0.09703444,0.058,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_28685","NP_437149.1","peptide ABC transporter substrate-binding protein",1,1,1,723746,723746,-0.04731337,-0.04731337,0.04731337,0.251,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_28695","NP_437151.1","ABC transporter permease",1,1,1,724963,724963,0.0738359,0.0738359,0.0738359,0.094,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28705","NP_437153.1","capsule biosynthesis protein CapA",1,1,1,727868,727868,0.1032232,0.1032232,0.1032232,0.058,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28715","WP_017270003.1","hypothetical protein",1,1,1,730095,730095,-0.09788261,-0.09788261,0.09788261,0.064,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_28730","NP_437156.1","DNA ligase D",3,1,3,731611,733146,0.04828024,0.09217805,0.0654718166666667,0.159666666666667,"height.plast+(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_28755","NP_437159.1","nuclease",2,1,2,737112,737134,-0.05552544,0.08364419,0.069584815,0.089,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_28775","YP_001314018.1","hypothetical protein",2,1,2,739492,739699,0.07502702,0.07623001,0.075628515,0.1035,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_28780","NP_437160.1","hypothetical protein",1,1,1,740949,740949,0.06531491,0.06531491,0.06531491,0.106,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29020","NP_437206.1","Ti-type conjugative transfer relaxase TraA",4,1,4,794795,797843,-0.1260049,0.08530793,0.0772822825,0.11925,"height.plast-(DZA-13)[2], height.plast+(A17-24)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29030","YP_001313706.1","CoA transferase",1,1,1,799213,799213,-0.06419626,-0.06419626,0.06419626,0.084,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29040","NP_437210.1","glycosyl hydrolase",1,1,1,801853,801853,-0.06103307,-0.06103307,0.06103307,0.372,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29045","NP_437211.1","N-acetyltransferase",1,1,1,802661,802661,-0.06393627,-0.06393627,0.06393627,0.372,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29055","NP_437213.1","argininosuccinate lyase",2,1,2,804445,805297,0.05902405,0.0624276,0.060725825,0.165,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_29065","NP_437215.2","amino acid ABC transporter ATP-binding protein",1,1,1,806849,806849,0.0597113,0.0597113,0.0597113,0.168,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29070","NP_437216.1","ABC transporter substrate-binding protein",2,1,2,807248,807543,-0.0589809,0.06031085,0.059645875,0.1285,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29075","WP_014530525.1","MmgE/PrpD family protein",1,1,1,808936,808936,-0.06512116,-0.06512116,0.06512116,0.277,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29080","NP_437219.1","polysaccharide deacetylase",2,1,2,809611,809990,-0.0675199,0.05489678,0.06120834,0.2645,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29095","NP_437221.1","IclR family transcriptional regulator",2,1,2,811708,812107,-0.03685641,0.08958159,0.063219,0.2565,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29100","NP_437222.1","sugar ABC transporter substrate-binding protein",1,1,1,812690,812690,-0.05363974,-0.05363974,0.05363974,0.429,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29105","NP_437223.2","sugar ABC transporter permease",1,1,1,814334,814334,-0.05924315,-0.05924315,0.05924315,0.094,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29110","NP_437224.1","carbohydrate ABC transporter permease",1,1,1,815533,815533,0.1359155,0.1359155,0.1359155,0.058,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29130","NP_437228.1","gfo/Idh/MocA family oxidoreductase",1,1,1,819237,819237,0.1320485,0.1320485,0.1320485,0.052,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29155","NP_437233.1","ABC transporter substrate-binding protein",1,1,1,824135,824135,0.06051532,0.06051532,0.06051532,0.12,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29165","NP_437235.1","antibiotic resistance protein",2,1,2,825139,825461,0.03718499,0.09227258,0.064728785,0.246,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_29200","NP_437242.1","RidA family protein",1,1,1,830280,830280,-0.1031469,-0.1031469,0.1031469,0.073,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29205","NP_437243.1","acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha",4,1,4,830391,831771,0.05988007,0.07057459,0.064315745,0.13475,"height.plast+(DZA-13)[4]","DZA only"
"pSymB","CDO30_29225","NP_437247.1","hypothetical protein",1,1,1,834659,834659,-0.07160596,-0.07160596,0.07160596,0.086,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29230","YP_001313273.1","FAD-binding oxidoreductase",2,1,2,835229,835761,0.1117361,0.1415051,0.1266206,0.0685,"height.plast+(A17-24)[2]","A17 only"
"pSymB","CDO30_29240","YP_001313275.1","sulfate ABC transporter permease subunit CysW",2,1,2,838074,838180,-0.08353508,0.1504701,0.11700259,0.0785,"height.plast+(A17-24)[1], height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29255","NP_437253.1","alanine racemase",1,1,1,840858,840858,-0.05238834,-0.05238834,0.05238834,0.424,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29340","NP_437269.1","3'(2')%2C5'-bisphosphate nucleotidase CysQ",1,1,1,857290,857290,0.1351476,0.1351476,0.1351476,0.063,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29350","NP_437271.1","carbamoyl phosphate synthase",1,1,1,858790,858790,0.06351491,0.06351491,0.06351491,0.225,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29365","NP_437273.1","calcium-binding protein",5,1,5,860960,861383,-0.05091968,0.06518776,0.053470612,0.1718,"height.plast-(DZA-13)[4], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29370","NP_437274.1","glycosyl transferase",3,1,3,862421,863046,-0.06429336,0.1119549,0.0793852366666667,0.153666666666667,"height.plast-(DZA-13)[1], height.plast-(A17-24)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29375","NP_437275.1","glycosyltransferase family 1 protein",2,1,2,863850,864233,-0.06477421,0.1819918,0.123383005,0.0705,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29400","WP_003531367.1","pectate lyase",1,1,1,871181,871181,-0.06749485,-0.06749485,0.06749485,0.147,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29405","NP_437284.1","chain-length determining protein",1,1,1,873565,873565,-0.04233552,-0.04233552,0.04233552,0.312,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29435","NP_437290.2","sugar transferase",1,1,1,881390,881390,-0.06298629,-0.06298629,0.06298629,0.11,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29455","NP_437294.1","glycosyltransferase family 4 protein",1,1,1,886313,886313,-0.04867167,-0.04867167,0.04867167,0.204,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29460","NP_437295.1","mechanosensitive ion channel family protein",4,1,4,886691,887656,-0.05494636,-0.03966139,0.0480941125,0.213,"height.plast-(DZA-13)[4]","DZA only"
"pSymB","CDO30_29465","NP_437296.1","glycosyl transferase",1,1,1,888820,888820,-0.0587875,-0.0587875,0.0587875,0.183,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29475","NP_437298.1","MBL fold metallo-hydrolase",2,1,2,890846,891055,-0.0643179,-0.04604921,0.055183555,0.2225,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_29500","NP_437304.1","ABC transporter ATP-binding protein",1,1,1,898837,898837,-0.04465331,-0.04465331,0.04465331,0.366,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29505","NP_437305.1","peptide ABC transporter substrate-binding protein",1,1,1,900207,900207,-0.04621822,-0.04621822,0.04621822,0.335,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29525","NP_437309.1","colanic acid biosynthesis glycosyltransferase WcaL",1,1,1,904873,904873,-0.05218972,-0.05218972,0.05218972,0.152,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29530","NP_437310.1","glycosyl transferase",1,1,1,906299,906299,0.05002632,0.05002632,0.05002632,0.429,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29565","NP_437318.1","spermidine/putrescine ABC transporter permease",2,1,3,914776,915181,-0.06998879,0.143007,0.10209099,0.101666666666667,"height.plast-(DZA-13)[1], height.plast+(A17-24)[2]","Both"
"pSymB","CDO30_29570","NP_437319.1","spermidine/putrescine ABC transporter ATP-binding protein",1,1,1,915954,915954,0.1829684,0.1829684,0.1829684,0.068,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29580","NP_437321.1","nucleoside hydrolase",1,1,2,917776,917776,-0.07746344,0.1607428,0.11910312,0.073,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29685","NP_437342.1","hypothetical protein",1,1,1,942716,942716,0.03710016,0.03710016,0.03710016,0.319,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29700","NP_437345.1","aldehyde dehydrogenase",2,1,2,950228,951072,0.09227039,0.0962325,0.094251445,0.154,"height.plast+(A17-24)[2]","A17 only"
"pSymB","CDO30_29705","NP_437346.1","fucose-binding protein",1,1,1,951328,951328,0.06830574,0.06830574,0.06830574,0.215,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29710","NP_437347.1","ABC transporter ATP-binding protein",1,1,1,951825,951825,0.07814027,0.07814027,0.07814027,0.147,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29715","NP_437348.1","dimethylarginine dimethylaminohydrolase",2,1,2,952554,952629,0.0601425,0.1825794,0.12136095,0.183,"height.plast+(A17-24)[2]","A17 only"
"pSymB","CDO30_29720","NP_437349.3","mercuric reductase",2,1,2,953371,953450,-0.07301309,-0.05800241,0.06550775,0.2305,"height.plast-(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29725","NP_437350.1","ABC transporter substrate-binding protein",1,1,1,955387,955387,0.1066784,0.1066784,0.1066784,0.058,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29730","NP_437351.1","ABC transporter permease",1,1,1,956542,956542,-0.08095444,-0.08095444,0.08095444,0.073,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29760","NP_437357.1","ABC transporter substrate-binding protein",1,1,1,962971,962971,-0.05960637,-0.05960637,0.05960637,0.356,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29830","NP_437371.1","histidine ammonia-lyase",1,1,1,976909,976909,0.15073,0.15073,0.15073,0.058,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29840","NP_437373.1","group II intron reverse transcriptase/maturase",1,1,1,981052,981052,0.1450076,0.1450076,0.1450076,0.063,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_30140","NP_437433.1","exopolysaccharide II synthesis transcriptional activator ExpG",1,1,1,1050657,1050657,-0.06474673,-0.06474673,0.06474673,0.241,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30255","NP_437457.1","phytanoyl-CoA dioxygenase",1,1,1,1073440,1073440,-0.06528172,-0.06528172,0.06528172,0.304,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30260","NP_437458.1","ABC transporter permease",1,1,1,1074100,1074100,-0.05919968,-0.05919968,0.05919968,0.277,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30270","NP_437460.1","sugar ABC transporter ATP-binding protein",2,1,2,1076378,1076993,0.03971178,0.1023454,0.07102859,0.149,"height.plast+(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_30330","NP_437472.1","YihY/virulence factor BrkB family protein",1,1,1,1088723,1088723,-0.06416221,-0.06416221,0.06416221,0.476,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30440","NP_437494.1","sugar ABC transporter ATP-binding protein",1,1,1,1108303,1108303,-0.06099093,-0.06099093,0.06099093,0.115,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30445","NP_437495.1","sugar ABC transporter substrate-binding protein",2,1,2,1108858,1108954,-0.07937112,-0.07188757,0.075629345,0.0865,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_30495","NP_437505.1","taurine ABC transporter substrate-binding protein",1,1,1,1118015,1118015,-0.05870035,-0.05870035,0.05870035,0.22,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30500","NP_437506.1","taurine import ATP-binding protein TauB",2,1,3,1118542,1118827,-0.09114796,0.1033745,0.0945796,0.0803333333333333,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30505","NP_437507.1","taurine ABC transporter permease",1,1,1,1119314,1119314,-0.05869329,-0.05869329,0.05869329,0.335,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30515","NP_437509.1","FAD-binding oxidoreductase",1,1,1,1121731,1121731,0.05454163,0.05454163,0.05454163,0.215,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30520","NP_437510.1","sulfoacetaldehyde acetyltransferase",3,1,3,1122186,1123242,-0.04867049,0.07477436,0.0631739066666667,0.218,"height.plast-(DZA-13)[1], height.plast+(A17-24)[2]","Both"
"pSymB","CDO30_30525","NP_437511.1","hypothetical protein",1,1,1,1124322,1124322,-0.04198978,-0.04198978,0.04198978,0.34,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30530","NP_437512.1","phosphate acetyltransferase",1,1,1,1125137,1125137,-0.06367432,-0.06367432,0.06367432,0.126,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30560","NP_437518.1","phosphonoacetate hydrolase",1,1,1,1133653,1133653,-0.0616004,-0.0616004,0.0616004,0.33,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30600","NP_437526.1","DNA-binding response regulator",1,1,1,1145867,1145867,-0.06167641,-0.06167641,0.06167641,0.188,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30825","NP_437569.1","ABC transporter permease",1,1,1,1196477,1196477,-0.04152025,-0.04152025,0.04152025,0.267,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30855","NP_437575.1","sugar ABC transporter substrate-binding protein",1,1,1,1202824,1202824,-0.03470914,-0.03470914,0.03470914,0.455,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30880","NP_437580.1","class C beta-lactamase",1,1,1,1207231,1207231,-0.03777328,-0.03777328,0.03777328,0.304,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30890","NP_437582.1","carbohydrate ABC transporter permease",1,1,1,1209447,1209447,-0.04278677,-0.04278677,0.04278677,0.414,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30935","NP_437591.1","carboxyl-terminal protease",1,1,1,1218443,1218443,-0.046567,-0.046567,0.046567,0.419,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30960","NP_437596.1","histidine kinase",1,1,1,1224504,1224504,-0.04497477,-0.04497477,0.04497477,0.455,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31020","NP_437607.1","exopolysaccharide production protein ExoQ",1,1,1,1236658,1236658,-0.03741479,-0.03741479,0.03741479,0.414,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31025","NP_437608.1","exopolysaccharide production protein ExoF",1,1,1,1238362,1238362,-0.04117264,-0.04117264,0.04117264,0.351,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31040","NP_437611.1","succinoglycan biosynthesis protein ExoU",2,1,2,1241436,1241877,-0.03863524,-0.03616532,0.03740028,0.3505,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_31090","NP_437621.1","succinoglycan biosynthesis protein ExoL",1,1,1,1249566,1249566,-0.04896649,-0.04896649,0.04896649,0.382,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31115","NP_437626.1","succinoglycan biosynthesis transporter ExoP",2,1,2,1256539,1256748,-0.05704093,-0.04964333,0.05334213,0.356,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_31125","NP_437627.1","bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase",1,1,1,1258087,1258087,-0.05113323,-0.05113323,0.05113323,0.283,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31140","NP_437631.1","beta-galactosidase",1,1,1,1261173,1261173,-0.05835091,-0.05835091,0.05835091,0.309,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31165","NP_437636.1","sugar ABC transporter substrate-binding protein",1,1,1,1268166,1268166,-0.05094736,-0.05094736,0.05094736,0.325,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31175","NP_437638.1","4-aminobutyrate aminotransferase",2,1,2,1269899,1270319,-0.05377477,-0.04149973,0.04763725,0.322,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_31195","NP_437642.1","LacI family transcriptional regulator",1,1,1,1276871,1276871,-0.04388455,-0.04388455,0.04388455,0.429,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31200","NP_437643.1","amine oxidase",1,1,1,1277187,1277187,-0.04161166,-0.04161166,0.04161166,0.241,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31230","NP_437649.1","nitrite reductase large subunit",1,1,1,1282145,1282145,-0.05872328,-0.05872328,0.05872328,0.382,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31315","NP_437662.1","hypothetical protein",1,1,1,1300494,1300494,-0.05909128,-0.05909128,0.05909128,0.325,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31325","NP_437664.1","polysaccharide deacetylase",1,1,1,1301934,1301934,-0.05949455,-0.05949455,0.05949455,0.387,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31335","NP_437666.1","MFS transporter",1,1,1,1305062,1305062,-0.05869598,-0.05869598,0.05869598,0.356,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31340","NP_437667.1","hypothetical protein",2,1,2,1305316,1305437,-0.06028704,-0.05779344,0.05904024,0.419,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_31380","NP_437675.1","glycerol kinase",1,1,1,1310842,1310842,-0.06094652,-0.06094652,0.06094652,0.356,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_31390","NP_437677.1","xanthine dehydrogenase small subunit",2,1,2,1312527,1312708,-0.06054078,-0.05096494,0.05575286,0.241,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_31410","WP_018098328.1","LysR family transcriptional regulator",1,1,1,1317771,1317771,-0.04705404,-0.04705404,0.04705404,0.33,"height.plast-(DZA-13)[1]","DZA only"
