"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","min_ps","max_ps","no_effects","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","CDO30_29385","NP_437279.1","methionyl-tRNA formyltransferase",2,4,867652,867739,5,-0.2461338,0.3389349,0.188511278,0.2202,"height1-(DZA-1)[1], height1+(DZA-3)[1], shoot-(DZA-1)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29400","WP_003531367.1","pectate lyase",1,5,871181,871181,5,-0.10434,0.3089251,0.19563697,0.147,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29405","NP_437284.1","chain-length determining protein",4,7,872557,873664,10,-0.2639046,0.2282863,0.139044618,0.2507,"chloro1+(DZA-1)[1], height1-(DZA-1)[1], height1+(DZA-1)[1], leaf1-(A17-4)[1], shoot+(DZA-1)[2], chloro.plast-(DZA-13)[2], height.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29410","NP_437285.1","lipid A core--O-antigen ligase",3,3,874931,875444,4,-0.02125712,0.1916539,0.139550655,0.23825,"height1+(DZA-1)[2], shoot+(DZA-1)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29420","NP_437287.1","heparan sulfate glucosamine 3-O-sulfotransferase",1,5,877781,877781,7,0.08692797,0.4179221,0.22252691,0.152,"height1+(DZA-1)[1], height1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf1+(A17-4)[1], shoot+(DZA-3)[1], leaf.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29425","NP_437288.1","hypothetical protein",10,9,878701,879175,39,-0.5117598,0.39908,0.245266488974359,0.117538461538462,"chloro1-(DZA-1)[3], chloro1+(DZA-1)[1], height1-(DZA-1)[1], height1+(DZA-1)[2], height1+(DZA-3)[1], leaf1+(DZA-3)[3], leaf1+(A17-4)[1], shoot-(DZA-1)[1], shoot+(DZA-1)[1], shoot+(DZA-3)[3], nod+(A17-2)[1], nod-(A17-2)[2], nod+(A17-4)[1], nod-(A17-4)[1], nod.weight+(DZA-1)[4], nod.weight-(DZA-1)[1], nod.weight-(DZA-3)[1], chloro.plast+(DZA-13)[4], chloro.plast-(DZA-13)[1], leaf.plast+(DZA-13)[4], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29430","NP_437289.1","sugar ABC transporter substrate-binding protein",2,2,879910,880977,2,-0.03557123,0.3106122,0.173091715,0.0685,"nod.weight+(DZA-3)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29435","NP_437290.2","sugar transferase",2,4,881246,881390,7,-0.1131247,0.3196857,0.184887175714286,0.143428571428571,"height1+(DZA-1)[2], shoot+(DZA-1)[2], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_29440","NP_437291.1","PIG-L family deacetylase",1,2,882324,882324,2,0.1960293,0.2371217,0.2165755,0.23,"height1+(DZA-1)[1], shoot+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29445","NP_437292.1","DegT/DnrJ/EryC1/StrS aminotransferase family protein",2,3,883231,883640,5,-0.2745692,0.1589792,0.167519158,0.2924,"height1-(DZA-1)[1], height1+(DZA-1)[1], leaf1-(DZA-3)[1], leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29450","NP_437293.1","sulfotransferase",1,1,884276,884276,1,-0.07326127,-0.07326127,0.07326127,0.131,"leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29455","NP_437294.1","glycosyltransferase family 4 protein",2,5,886313,886391,6,-0.07963255,0.2100711,0.122932846666667,0.2105,"chloro1+(DZA-1)[1], height1+(DZA-1)[2], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29460","NP_437295.1","mechanosensitive ion channel family protein",10,9,886691,888656,27,-0.2944032,0.3530926,0.181914620740741,0.198296296296296,"chloro1+(DZA-1)[1], height1+(DZA-1)[6], height1-(DZA-1)[2], leaf1-(DZA-1)[1], leaf1-(A17-4)[1], shoot+(DZA-1)[4], nod-(DZA-1)[1], nod-(A17-4)[1], nod.weight+(DZA-1)[1], height.plast-(DZA-13)[4], leaf.plast-(A17-24)[1], shoot.plast-(DZA-13)[4]","Both"
"pSymB","CDO30_29465","NP_437296.1","glycosyl transferase",1,4,888820,888820,4,-0.09339188,0.2613721,0.166996145,0.183,"height1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29470","NP_437297.1","polysaccharide deacetylase",1,1,890254,890254,1,-0.05339286,-0.05339286,0.05339286,0.058,"chloro.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29475","NP_437298.1","MBL fold metallo-hydrolase",3,5,890846,891055,9,-0.3156774,0.2939654,0.184489012222222,0.193666666666667,"height1+(DZA-1)[2], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], shoot+(DZA-1)[2], height.plast-(DZA-13)[2], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29485","YP_001313322.1","UDP-N-acetyl-D-glucosamine dehydrogenase",3,4,893537,894108,8,-0.2686608,0.3316612,0.24888245,0.120375,"height1-(DZA-1)[1], height1+(DZA-1)[1], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot+(A17-4)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29490","YP_002823436.1","adenylate/guanylate cyclase domain-containing protein",1,3,895862,895862,3,0.07935713,0.2359411,0.171955043333333,0.194,"height1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29500","NP_437304.1","ABC transporter ATP-binding protein",2,3,898198,898837,3,-0.04465331,0.202886,0.134072936666667,0.296333333333333,"height1+(DZA-1)[1], leaf1+(A17-4)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29505","NP_437305.1","peptide ABC transporter substrate-binding protein",4,6,899613,900672,8,-0.1542495,0.3028476,0.15877479375,0.2675,"chloro1+(A17-4)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[2], leaf1-(DZA-3)[1], nod+(DZA-3)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29515","YP_001313328.1","peptide ABC transporter permease",1,2,902478,902478,2,-0.1983801,-0.1907045,0.1945423,0.194,"leaf1-(A17-4)[1], nod.weight-(A17-2)[1]","A17 only"
"pSymB","CDO30_29520","NP_437308.1","hypothetical protein",2,4,903661,903682,5,-0.2192858,-0.07073419,0.145704718,0.259,"leaf1-(DZA-3)[1], leaf1-(A17-4)[1], nod.weight-(A17-2)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29525","NP_437309.1","colanic acid biosynthesis glycosyltransferase WcaL",3,4,904873,905554,6,-0.2436094,0.3564761,0.197324841666667,0.251666666666667,"height1+(DZA-1)[1], height1-(DZA-1)[1], height1+(DZA-3)[1], leaf1-(A17-4)[1], height.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29530","NP_437310.1","glycosyl transferase",3,4,906081,907010,5,-0.05869292,0.3660619,0.166390508,0.245,"chloro1+(A17-2)[1], height1+(DZA-1)[1], height1+(A17-2)[1], chloro.plast-(A17-24)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29535","NP_437311.1","hypothetical protein",1,1,907379,907379,1,0.2914246,0.2914246,0.2914246,0.058,"chloro1+(A17-2)[1]","A17 only"
"pSymB","CDO30_29540","YP_001313333.1","ABC transporter ATP-binding protein",12,7,908420,910538,32,-0.2205705,0.378211,0.1718769528125,0.22759375,"chloro1-(DZA-1)[1], chloro1+(DZA-1)[1], chloro1+(A17-2)[1], chloro1+(A17-4)[1], height1+(DZA-1)[4], height1+(DZA-3)[1], leaf1+(DZA-3)[5], leaf1-(A17-4)[2], leaf1+(A17-4)[3], nod-(DZA-1)[1], nod-(A17-2)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[2], chloro.plast-(A17-24)[1], leaf.plast+(DZA-13)[5], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29545","NP_437314.1","Crp/Fnr family transcriptional regulator",1,1,911141,911141,1,-0.2573823,-0.2573823,0.2573823,0.058,"nod-(A17-4)[1]","A17 only"
"pSymB","CDO30_29550","NP_437315.1","nucleotide-binding protein",4,6,911369,911716,13,-0.2182448,0.3730106,0.202198383846154,0.136,"chloro1+(DZA-3)[1], leaf1+(DZA-3)[2], leaf1-(DZA-3)[1], leaf1+(A17-4)[2], leaf1-(A17-4)[1], nod-(A17-4)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[2], leaf.plast+(DZA-13)[2]","Both"
"pSymB","CDO30_29555","NP_437316.1","LacI family transcriptional regulator",5,8,912379,912997,13,-0.2801521,0.3030476,0.193831029230769,0.165692307692308,"chloro1-(DZA-1)[1], height1-(DZA-1)[1], leaf1-(DZA-1)[1], leaf1+(DZA-3)[1], leaf1-(A17-4)[1], leaf1+(A17-4)[1], shoot-(DZA-1)[1], nod-(A17-4)[1], nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[2]","Both"
"pSymB","CDO30_29560","NP_437317.1","ABC transporter substrate-binding protein",3,6,913341,914228,8,-0.2327095,0.2453062,0.19707267375,0.18225,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], height1-(DZA-1)[1], leaf1-(DZA-1)[1], leaf1-(A17-4)[1], shoot-(DZA-1)[1], nod.weight-(DZA-1)[1], chloro.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29565","NP_437318.1","spermidine/putrescine ABC transporter permease",5,9,914404,915181,18,-0.2890445,0.3185848,0.180218118333333,0.136555555555556,"height1-(A17-2)[1], leaf1+(DZA-1)[1], leaf1+(DZA-3)[1], leaf1-(A17-4)[1], leaf1+(A17-4)[2], shoot+(DZA-1)[1], nod-(A17-2)[1], nod+(A17-2)[1], nod.weight+(A17-2)[1], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1], chloro.plast+(A17-24)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[2], leaf.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29570","NP_437319.1","spermidine/putrescine ABC transporter ATP-binding protein",2,4,915441,915954,6,-0.3717548,0.1891431,0.202871383333333,0.2095,"height1+(DZA-1)[1], height1-(A17-2)[1], height1+(A17-4)[1], nod.weight+(A17-2)[1], height.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29575","YP_001313340.1","ABC transporter ATP-binding protein",3,3,916051,916804,4,-0.1506429,0.395099,0.159891125,0.16475,"nod.weight+(DZA-1)[1], nod.weight-(A17-2)[1], chloro.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29580","NP_437321.1","nucleoside hydrolase",4,7,917187,917887,13,-0.3823005,0.3428024,0.235775866923077,0.0943846153846154,"chloro1+(DZA-1)[1], chloro1-(A17-2)[1], height1+(DZA-1)[1], height1-(A17-2)[1], height1-(DZA-3)[1], leaf1+(DZA-1)[1], leaf1+(A17-4)[2], nod-(A17-2)[1], chloro.plast+(A17-24)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_29585","NP_437322.1","adenine deaminase",6,5,917965,919149,8,-0.211217,0.3940982,0.2393797875,0.156875,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(A17-4)[3], nod-(A17-4)[1], nod.weight-(DZA-1)[1], nod.weight+(A17-2)[1]","Both"
"pSymB","CDO30_29590","NP_437323.1","amidohydrolase",3,1,920116,920507,3,0.1544807,0.2452264,0.2090195,0.153333333333333,"leaf1+(DZA-1)[2], leaf1+(A17-4)[1]","Both"
"pSymB","CDO30_29595","NP_437324.1","phosphoribosyltransferase",3,3,921151,921205,7,-0.2041776,0.2172724,0.2003113,0.180285714285714,"leaf1+(DZA-1)[2], nod-(A17-4)[2], nod.weight+(A17-2)[3]","Both"
"pSymB","CDO30_29600","YP_001313347.1","NCS2 family permease",3,3,922235,923096,4,-0.3859046,0.4211789,0.2841248,0.16375,"leaf1+(DZA-1)[1], nod-(A17-4)[1], nod+(A17-4)[1], nod.weight-(DZA-1)[1]","Both"
"pSymB","CDO30_29610","NP_437327.1","allantoicase",3,4,924542,925029,5,-0.2616001,0.2741872,0.2217392,0.2008,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-1)[2], nod-(A17-4)[1]","Both"
"pSymB","CDO30_29615","NP_437328.1","polysaccharide deacetylase",1,1,925345,925345,1,0.3257491,0.3257491,0.3257491,0.068,"height1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29625","NP_437330.1","xanthine dehydrogenase small subunit",4,3,927350,928121,6,-0.2205349,0.309498,0.192676515,0.0751666666666667,"chloro1+(A17-2)[3], nod-(A17-4)[1], chloro.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_29630","NP_437331.1","xanthine dehydrogenase molybdopterin binding subunit",4,5,928955,930843,6,-0.2445404,0.2766092,0.19823345,0.138,"chloro1+(A17-2)[1], chloro1-(A17-4)[1], height1-(DZA-1)[1], leaf1-(DZA-1)[1], nod-(A17-4)[1], chloro.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29655","NP_437336.1","cysteine desulfurase",2,2,935194,935343,3,0.2565372,0.2929833,0.2739807,0.096,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-1)[1]","Both"
"pSymB","CDO30_29670","YP_001313357.1","molecular chaperone Hsp20",2,2,938044,938065,2,0.03063707,0.2598039,0.145220485,0.1045,"height1+(DZA-1)[1], chloro.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_29680","NP_437341.1","penicillin-binding protein 1C",1,1,940302,940302,1,-0.01827941,-0.01827941,0.01827941,0.45,"chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29685","NP_437342.1","hypothetical protein",18,7,941537,946048,27,-0.2915394,0.3238356,0.198998518518519,0.141851851851852,"chloro1+(DZA-3)[4], chloro1+(A17-4)[2], height1+(DZA-1)[1], height1-(DZA-1)[3], height1+(A17-2)[1], leaf1+(A17-4)[2], leaf1-(A17-4)[1], shoot-(DZA-1)[1], nod-(DZA-1)[1], nod+(A17-2)[4], chloro.plast+(DZA-13)[6], height.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29690","NP_437343.1","DeoR/GlpR transcriptional regulator",1,1,946915,946915,1,-0.1522761,-0.1522761,0.1522761,0.461,"height1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_29700","NP_437345.1","aldehyde dehydrogenase",11,7,948743,951072,22,-0.2673752,0.3225359,0.159305285,0.175681818181818,"chloro1-(A17-2)[1], chloro1+(A17-4)[1], height1-(DZA-1)[2], leaf1+(DZA-1)[4], leaf1-(A17-2)[2], leaf1-(DZA-3)[1], chloro.plast+(DZA-13)[2], height.plast+(A17-24)[2], leaf.plast+(A17-24)[4], leaf.plast-(A17-24)[1], shoot.plast+(A17-24)[2]","Both"
"pSymB","CDO30_29705","NP_437346.1","fucose-binding protein",3,5,951290,951535,9,-0.1880565,0.2187251,0.102511618888889,0.239777777777778,"leaf1+(DZA-1)[2], leaf1-(A17-2)[1], chloro.plast+(DZA-13)[2], height.plast+(A17-24)[1], leaf.plast+(A17-24)[2], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29710","NP_437347.1","ABC transporter ATP-binding protein",3,5,951761,951831,10,-0.2637298,0.3701306,0.207950927,0.1274,"chloro1+(DZA-1)[1], chloro1-(DZA-1)[2], chloro1+(A17-4)[1], leaf1+(DZA-1)[2], leaf1-(A17-2)[1], chloro.plast+(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29715","NP_437348.1","dimethylarginine dimethylaminohydrolase",5,5,952548,952881,10,-0.3452163,0.2354651,0.149924858,0.2244,"chloro1-(A17-2)[1], height1-(DZA-1)[2], height1-(A17-2)[1], chloro.plast+(A17-24)[2], height.plast+(A17-24)[2], shoot.plast+(A17-24)[2]","Both"
"pSymB","CDO30_29720","NP_437349.3","mercuric reductase",3,6,953203,953450,9,-0.1771346,0.381179,0.150627727777778,0.187555555555556,"chloro1+(DZA-1)[1], chloro1-(A17-2)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], chloro.plast-(DZA-13)[1], chloro.plast+(A17-24)[1], height.plast-(DZA-13)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29725","NP_437350.1","ABC transporter substrate-binding protein",2,3,954856,955387,3,0.06556588,0.3293116,0.167185293333333,0.065,"chloro1+(A17-4)[1], chloro.plast+(A17-24)[1], height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29730","NP_437351.1","ABC transporter permease",3,5,956033,956943,6,-0.08095444,0.3897118,0.213541338333333,0.0861666666666667,"height1+(DZA-1)[1], leaf1+(DZA-1)[2], shoot+(DZA-1)[1], chloro.plast-(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29735","NP_437352.1","amino acid ABC transporter ATP-binding protein",2,2,957323,957629,2,-0.2026386,0.3308688,0.2667537,0.1465,"chloro1+(A17-4)[1], height1-(DZA-1)[1]","Both"
"pSymB","CDO30_29740","NP_437353.1","ABC transporter",3,3,958027,958612,4,-0.2178519,0.3103228,0.1488488425,0.0945,"height1+(DZA-1)[1], nod-(A17-2)[1], chloro.plast-(DZA-13)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29745","NP_437354.1","gfo/Idh/MocA family oxidoreductase",4,4,958957,959772,9,-0.3255861,0.2843061,0.180874505555556,0.0982222222222222,"chloro1+(DZA-1)[3], height1+(DZA-1)[2], nod.weight-(DZA-1)[1], chloro.plast-(DZA-13)[3]","DZA only"
"pSymB","CDO30_29750","NP_437355.1","sugar ABC transporter permease",2,1,960018,960126,2,-0.1781931,-0.1766455,0.1774193,0.246,"height1-(DZA-1)[2]","DZA only"
"pSymB","CDO30_29755","NP_437356.1","carbohydrate ABC transporter permease",1,2,960946,960946,2,-0.04159283,0.1900369,0.115814865,0.492,"chloro1+(A17-2)[1], chloro.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29760","NP_437357.1","ABC transporter substrate-binding protein",2,2,962596,962971,2,-0.05960637,-0.02917827,0.04439232,0.2305,"chloro.plast-(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29765","NP_437358.1","ABC transporter ATP-binding protein",3,3,963136,963731,5,-0.06219077,0.2796607,0.132536466,0.1036,"height1+(DZA-1)[2], chloro.plast-(DZA-13)[2], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29770","NP_437359.1","N-acetyltransferase",1,1,964454,964454,1,0.2040475,0.2040475,0.2040475,0.126,"leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29775","NP_437360.1","VOC family protein",2,2,965140,965256,2,-0.05823809,0.03428645,0.04626227,0.2785,"chloro.plast+(A17-24)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29780","NP_437361.1","microcystin LR degradation protein MlrC-like protein",1,1,965774,965774,1,0.02895354,0.02895354,0.02895354,0.361,"chloro.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29785","NP_437362.1","hypothetical protein",1,2,967313,967313,2,0.08759746,0.2485375,0.16806748,0.199,"leaf1+(A17-4)[1], leaf.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29805","NP_437366.1","beta-N-acetylhexosaminidase",2,2,969875,970486,3,0.09308999,0.2497422,0.187093796666667,0.0923333333333333,"chloro1+(A17-4)[2], leaf.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_29810","NP_437367.1","microcystin degradation protein MlrC",4,3,971641,972228,8,-0.1821822,0.228498,0.1701022625,0.265625,"leaf1+(DZA-1)[3], leaf1-(A17-4)[1], leaf1+(A17-4)[1], nod-(A17-2)[2], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29815","NP_437368.1","MFS transporter",3,2,973042,974099,3,-0.144938,0.2923976,0.2216245,0.254,"height1-(DZA-1)[1], leaf1+(DZA-1)[2]","DZA only"
"pSymB","CDO30_29820","YP_001313386.1","urocanate hydratase",3,2,974410,975262,3,-0.04814632,0.3018756,0.20457604,0.138,"leaf1+(DZA-1)[2], chloro.plast-(A17-24)[1]","Both"
"pSymB","CDO30_29830","NP_437371.1","histidine ammonia-lyase",3,3,976909,977895,5,-0.3098542,0.2474854,0.202293252,0.1154,"leaf1+(DZA-1)[2], leaf1-(A17-4)[1], chloro.plast+(A17-24)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29840","NP_437373.1","group II intron reverse transcriptase/maturase",5,6,980045,981052,8,-0.3817343,0.3635237,0.23804875,0.132375,"height1-(DZA-1)[2], height1-(A17-2)[1], leaf1-(A17-2)[1], shoot+(DZA-3)[1], nod-(DZA-1)[1], height.plast+(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_29845","NP_437374.1","MFS transporter",2,3,981462,982244,3,-0.1623217,0.3540914,0.183951713333333,0.180666666666667,"height1+(DZA-1)[1], leaf1-(DZA-1)[1], chloro.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_29855","NP_437376.1","phosphonate metabolism protein/1%2C5-bisphosphokinase (PRPP-forming) PhnN",2,2,983253,983523,2,0.1939869,0.2410471,0.217517,0.16,"height1+(DZA-1)[1], leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29865","YP_001313394.1","hypothetical protein",1,1,985030,985030,1,0.3201868,0.3201868,0.3201868,0.131,"leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29880","NP_437381.1","phosphonate ABC transporter%2C permease protein PhnE",2,4,988010,988106,4,-0.2931744,0.2771521,0.1743964725,0.0835,"chloro1+(A17-2)[1], nod-(A17-4)[1], chloro.plast-(A17-24)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_29895","NP_437384.1","trimethylamine--corrinoid methyltransferase",5,4,990641,991286,5,-0.1811582,0.2721189,0.160480254,0.1746,"height1-(DZA-1)[1], leaf1+(DZA-1)[2], chloro.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","Both"
"pSymB","CDO30_29900","WP_017276276.1","FAD-binding oxidoreductase",2,2,992430,992891,2,0.2658525,0.3281399,0.2969962,0.0785,"chloro1+(DZA-3)[1], nod.weight+(A17-2)[1]","Both"
"pSymB","CDO30_29905","NP_437386.1","LysR family transcriptional regulator",4,4,993073,993839,6,-0.2611766,0.2829061,0.234686116666667,0.156833333333333,"height1+(DZA-1)[1], leaf1-(A17-4)[1], nod-(A17-4)[2], nod.weight+(A17-2)[2]","Both"
"pSymB","CDO30_29910","NP_437387.1","acyl-CoA dehydrogenase",1,1,995148,995148,1,0.2265548,0.2265548,0.2265548,0.136,"leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29920","NP_437389.1","molecular chaperone HtpG",2,4,997006,997593,5,-0.2558032,0.3030166,0.20259,0.3078,"height1+(DZA-1)[1], leaf1+(DZA-1)[1], shoot+(DZA-1)[1], nod-(DZA-1)[1], nod-(A17-4)[1]","Both"
"pSymB","CDO30_29925","NP_437390.1","acetate kinase",1,1,998915,998915,1,-0.1917419,-0.1917419,0.1917419,0.335,"height1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_29930","NP_437391.1","NAD-dependent succinate-semialdehyde dehydrogenase",1,1,1001179,1001179,1,0.1927035,0.1927035,0.1927035,0.173,"leaf1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29935","NP_437392.1","aspartate aminotransferase family protein",1,1,1002737,1002737,1,0.2358206,0.2358206,0.2358206,0.115,"chloro1+(A17-4)[1]","A17 only"
"pSymB","CDO30_29940","NP_437393.1","LacI family transcriptional regulator",1,1,1003515,1003515,1,0.2099495,0.2099495,0.2099495,0.131,"height1+(DZA-1)[1]","DZA only"
"pSymB","CDO30_29950","NP_437395.1","glycosyl transferase",1,1,1005591,1005591,1,-0.1354852,-0.1354852,0.1354852,0.471,"height1-(A17-4)[1]","A17 only"
"pSymB","CDO30_29965","NP_437398.1","fructose-bisphosphate aldolase class II",1,1,1009567,1009567,1,0.3022005,0.3022005,0.3022005,0.073,"chloro1+(A17-4)[1]","A17 only"
"pSymB","CDO30_29975","NP_437401.1","peptide ABC transporter substrate-binding protein",1,1,1011819,1011819,1,-0.1686855,-0.1686855,0.1686855,0.267,"height1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_29990","NP_437404.1","ABC transporter ATP-binding protein",1,2,1015967,1015967,2,0.07314686,0.2123524,0.14274963,0.246,"leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_30000","NP_437405.1","sigma-54-dependent Fis family transcriptional regulator",1,3,1016848,1016848,4,-0.3274724,0.3266571,0.24863505,0.084,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], nod-(A17-4)[1], leaf.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_30005","NP_437406.1","sensor histidine kinase",1,2,1019715,1019715,3,-0.2976305,0.2958759,0.237003533333333,0.094,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], leaf.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_30010","NP_437407.1","dioxygenase",1,1,1021051,1021051,1,-0.06188715,-0.06188715,0.06188715,0.209,"leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_30015","NP_437408.1","esterase",3,3,1021216,1021714,7,-0.2756131,0.2733533,0.148081637142857,0.126428571428571,"leaf1+(DZA-3)[1], leaf1-(DZA-3)[1], leaf.plast+(DZA-13)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30025","NP_437410.1","ABC transporter permease",1,1,1022307,1022307,1,0.214307,0.214307,0.214307,0.131,"height1+(A17-2)[1]","A17 only"
"pSymB","CDO30_30035","NP_437412.1","ABC transporter ATP-binding protein",3,5,1024462,1025484,5,-0.2345027,0.03086191,0.148048222,0.2052,"height1-(DZA-1)[1], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], chloro.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_30040","NP_437413.1","transporter",3,4,1026197,1027125,4,-0.2888776,0.3418894,0.252382275,0.13225,"chloro1+(A17-4)[1], height1-(DZA-1)[1], leaf1-(DZA-3)[1], shoot-(DZA-1)[1]","Both"
"pSymB","CDO30_30050","NP_437415.1","sensor histidine kinase",2,2,1028127,1028431,2,-0.3553591,-0.05317755,0.204268325,0.2615,"leaf1-(A17-4)[1], leaf.plast-(DZA-13)[1]","Both"
