"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-596681-A","CDO30_RS28005","NP_437029.1","arabinose import ATP-binding protein AraG",596396,597922,"synonymous_variant",1,0.07523795,0.283,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-596756-G","CDO30_RS28005","NP_437029.1","arabinose import ATP-binding protein AraG",596396,597922,"synonymous_variant",1,0.07004284,0.377,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-597026-A","CDO30_RS28005","NP_437029.1","arabinose import ATP-binding protein AraG",596396,597922,"synonymous_variant",2,0.094117885,0.188,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-602086-C","CDO30_RS28025-CDO30_RS28030",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1340357,0.23,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-603253-C","CDO30_RS28035","NP_437034.1","hypothetical protein",602629,603555,"missense_variant",1,0.09670358,0.194,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-603759-C","CDO30_RS28035-CDO30_RS28040",NA,"non-coding",NA,NA,"intergenic_region",1,0.07501126,0.204,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-605044-C","CDO30_RS28040","NP_437035.1","chemotaxis protein CheB",603955,605172,"synonymous_variant",1,-0.08285922,0.241,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-607121-A","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"synonymous_variant",1,0.1446637,0.204,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-608704-G","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"missense_variant",1,-0.0835956,0.152,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-60899-G","CDO30_RS25415","NP_438106.1","periplasmic alpha-galactoside-binding protein",60560,62641,"synonymous_variant",1,-0.1051227,0.319,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-614886-T","CDO30_RS28095","NP_437042.1","flavodoxin family protein",614512,615621,"synonymous_variant",1,-0.09472775,0.141,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-626479-T","CDO30_RS28170","NP_437054.1","dehydrogenase",625894,626904,"synonymous_variant",1,-0.1483531,0.068,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-626933-C","CDO30_RS28175","NP_437055.1","DUF2264 domain-containing protein",626901,628754,"missense_variant",1,0.06796491,0.347,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-6290-A","CDO30_RS25180-CDO30_RS25185",NA,"non-coding",NA,NA,"intergenic_region",1,0.1807075,0.105,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-62917-C","CDO30_RS25415-CDO30_RS25420",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1120824,0.34,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-62969-T","CDO30_RS25420","NP_438107.1","alpha-glucosidase/alpha-galactosidase",62930,64402,"synonymous_variant",1,-0.07698555,0.246,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-631403-C","CDO30_RS28185-CDO30_RS28190",NA,"non-coding",NA,NA,"intergenic_region",1,0.1650129,0.084,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-631843-C","CDO30_RS28190","WP_013850968.1","hypothetical protein",631832,632044,"missense_variant",1,-0.0661982,0.405,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632509-T","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,0.1081286,0.121,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632536-C","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,-0.08600653,0.468,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-632698-C","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,0.195023,0.053,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632809-T","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,0.1529671,0.1,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-63380-A","CDO30_RS25420","NP_438107.1","alpha-glucosidase/alpha-galactosidase",62930,64402,"synonymous_variant",2,0.05365305,0.099,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-639492-T","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"synonymous_variant",1,0.070149,0.28,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-639532-A","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"missense_variant",1,0.1721101,0.11,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-639683-T","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"missense_variant",2,0.08253803,0.339,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-639785-T","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"missense_variant",1,0.06693524,0.322,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-639819-G","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"synonymous_variant",1,-0.07484643,0.366,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-641237-C","CDO30_RS28260","WP_015007763.1","GcrA cell cycle regulator",640931,641377,"synonymous_variant",1,0.0736951,0.47,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-64151-A","CDO30_RS25420","NP_438107.1","alpha-glucosidase/alpha-galactosidase",62930,64402,"synonymous_variant",1,-0.1054675,0.382,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-648761-T","CDO30_RS28320","NP_437075.2","cobalt transporter",648180,648860,"synonymous_variant",1,-0.1622365,0.058,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-652337-T","CDO30_RS28350","NP_437079.1","copper chaperone",652218,652439,"missense_variant",1,-0.0842319,0.12,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-653243-G","CDO30_RS28355","YP_001313738.1","glycosyl transferase",652854,653699,"synonymous_variant",1,-0.08445747,0.424,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-653468-T","CDO30_RS28355","YP_001313738.1","glycosyl transferase",652854,653699,"synonymous_variant",1,-0.06791901,0.466,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-65440-T","CDO30_RS25425","NP_438108.1","AraC family transcriptional regulator",64598,65539,"synonymous_variant",1,-0.1607797,0.157,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-654898-T","CDO30_RS28365","NP_437082.1","glycosyltransferase family 92 protein",654751,655665,"synonymous_variant",1,-0.09787537,0.099,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-656024-A","CDO30_RS28375","NP_437083.1","3-deoxy-manno-octulosonate cytidylyltransferase",655896,656726,"synonymous_variant",1,-0.1088183,0.199,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-657664-A","CDO30_RS28385","NP_437085.1","glycosyl transferase",657563,658468,"synonymous_variant",1,0.1443753,0.105,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-658112-G","CDO30_RS28385","NP_437085.1","glycosyl transferase",657563,658468,"missense_variant",1,0.06357125,0.445,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-658457-C","CDO30_RS28385","NP_437085.1","glycosyl transferase",657563,658468,"missense_variant",1,0.07394959,0.356,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-662108-C","CDO30_RS28405","NP_437089.1","KpsF/GutQ family sugar isomerase",662044,663033,"missense_variant",1,-0.1670343,0.079,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-664090-G","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"synonymous_variant",1,-0.09665823,0.168,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-665023-G","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"synonymous_variant",1,-0.07970373,0.215,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-665146-G","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"missense_variant",1,-0.06963088,0.44,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-665452-G","CDO30_RS28415","NP_437091.1","hypothetical protein",665325,665645,"missense_variant",1,-0.07948095,0.22,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-665568-A","CDO30_RS28415","NP_437091.1","hypothetical protein",665325,665645,"missense_variant",1,-0.1222035,0.147,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-66620-A","CDO30_RS25430","NP_438109.1","LacI family transcriptional regulator",65610,66689,"synonymous_variant",1,-0.1172963,0.471,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-66804-T","CDO30_RS25435","NP_438110.1","VapC toxin family PIN domain ribonuclease",66672,67085,"missense_variant",1,-0.1580235,0.168,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-668059-T","CDO30_RS28425","NP_437093.2","ABC transporter ATP-binding protein",667388,669193,"synonymous_variant",1,-0.09528538,0.236,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-668860-T","CDO30_RS28425","NP_437093.2","ABC transporter ATP-binding protein",667388,669193,"synonymous_variant",1,-0.1343483,0.22,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-668915-T","CDO30_RS28425","NP_437093.2","ABC transporter ATP-binding protein",667388,669193,"synonymous_variant",1,-0.1341394,0.173,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-669812-T","CDO30_RS28430","NP_437094.1","hypothetical protein",669531,670271,"synonymous_variant",1,-0.08672743,0.211,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-669991-G","CDO30_RS28430","NP_437094.1","hypothetical protein",669531,670271,"missense_variant",1,-0.119406,0.147,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-670103-T","CDO30_RS28430","NP_437094.1","hypothetical protein",669531,670271,"synonymous_variant",1,-0.1064768,0.211,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-670519-G","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"missense_variant",1,-0.1008259,0.204,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-670670-C","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,0.1282997,0.141,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-670690-G","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.1503495,0.168,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-670814-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.08865234,0.209,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-671326-T","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"missense_variant",1,0.1394947,0.152,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-671638-G","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"missense_variant",1,-0.09403865,0.162,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-67172-G","CDO30_RS25440","YP_002822257.1","plasmid stabilization protein",67082,67330,"synonymous_variant",1,0.2974773,0.052,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-671809-T","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"missense_variant",1,0.1642041,0.131,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-672481-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.07646411,0.257,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-67364-A","CDO30_RS25440-CDO30_RS25445",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1375351,0.199,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-674765-T","CDO30_RS28445","NP_437098.2","fatty acid desaturase",674667,675758,"synonymous_variant",1,0.1241159,0.147,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-675965-T","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"synonymous_variant",1,-0.1289731,0.11,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-676096-A","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"missense_variant",1,-0.1016756,0.262,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-676737-T","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",1,0.09975886,0.272,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-68134-G","CDO30_RS25445","NP_436541.1","sugar ABC transporter substrate-binding protein",67538,68812,"synonymous_variant",1,-0.1631958,0.435,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-68464-G","CDO30_RS25445","NP_436541.1","sugar ABC transporter substrate-binding protein",67538,68812,"synonymous_variant",2,0.03255645,0.12,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-68734-C","CDO30_RS25445","NP_436541.1","sugar ABC transporter substrate-binding protein",67538,68812,"synonymous_variant",1,0.2184182,0.068,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-694523-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,0.154669,0.089,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-721122-T","CDO30_RS28705","NP_437147.1","transcriptional regulator",721116,721334,"synonymous_variant",1,-0.1473723,0.058,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-724670-C","CDO30_RS28720","NP_437150.1","ABC transporter permease",723786,724763,"synonymous_variant",1,-0.1144914,0.215,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-724855-G","CDO30_RS28725","NP_437151.1","ABC transporter permease",724777,725652,"missense_variant",1,-0.1729984,0.079,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-724963-G","CDO30_RS28725","NP_437151.1","ABC transporter permease",724777,725652,"missense_variant",1,0.1371522,0.094,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-727406-T","CDO30_RS28730-CDO30_RS28735",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2322059,0.058,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-72932-A","ugpC","NP_436545.1","ABC transporter ATP-binding protein",72887,73963,"missense_variant",1,0.09313068,0.382,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-731611-C","ligD","NP_437156.1","DNA ligase D",731358,733268,"missense_variant",1,0.1064263,0.153,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-732213-T","ligD","NP_437156.1","DNA ligase D",731358,733268,"synonymous_variant",1,0.09696564,0.11,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-73247-T","ugpC","NP_436545.1","ABC transporter ATP-binding protein",72887,73963,"synonymous_variant",1,-0.09951458,0.246,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-733608-T","CDO30_RS28765","WP_017263565.1","hypothetical protein",733525,733767,"missense_variant",1,0.1301513,0.068,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-73658-G","ugpC","NP_436545.1","ABC transporter ATP-binding protein",72887,73963,"missense_variant",1,0.08872503,0.366,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-737590-G","CDO30_RS28790","YP_001327357.1","hypothetical protein",737470,737688,"missense_variant",1,0.1064291,0.162,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-737755-C","CDO30_RS28790-CDO30_RS28795",NA,"non-coding",NA,NA,"intergenic_region",1,0.1234087,0.079,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-737760-T","CDO30_RS28790-CDO30_RS28795",NA,"non-coding",NA,NA,"intergenic_region",1,0.104287,0.236,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-738961-A","CDO30_RS28800","WP_015456643.1","hypothetical protein",738812,739021,"missense_variant",1,-0.07157911,0.45,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-739492-G","CDO30_RS28805","YP_001314018.1","hypothetical protein",739436,739744,"synonymous_variant",1,0.1191683,0.101,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-73959-A","ugpC","NP_436545.1","ABC transporter ATP-binding protein",72887,73963,"stop_gained",1,-0.09269478,0.272,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-739876-G","CDO30_RS28805-CDO30_RS28810",NA,"non-coding",NA,NA,"intergenic_region",1,0.0840242,0.153,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-740670-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"missense_variant",1,0.07809932,0.222,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-740861-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"synonymous_variant",1,0.08081369,0.212,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-740969-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"missense_variant",1,0.08476951,0.233,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-740999-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"synonymous_variant",1,0.08630515,0.196,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-74205-A","CDO30_RS25470","NP_436546.1","pyrroline-5-carboxylate reductase",74022,74798,"missense_variant",1,-0.1319832,0.183,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-745327-T","acpP","YP_001313568.1","acyl carrier protein",745101,745349,"missense_variant",1,0.09035376,0.416,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-745563-C","acpP-CDO30_RS28855",NA,"non-coding",NA,NA,"intergenic_region",1,-0.09498872,0.163,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-74649-G","CDO30_RS25470","NP_436546.1","pyrroline-5-carboxylate reductase",74022,74798,"missense_variant",1,0.1129013,0.403,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-75355-T","CDO30_RS25475","NP_436547.1","LysR family transcriptional regulator",74805,75710,"missense_variant",1,0.2969048,0.052,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-78680-C","CDO30_RS25490","NP_436550.1","catalase C",77691,79808,"synonymous_variant",1,-0.1184265,0.34,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-79169-C","CDO30_RS25490","NP_436550.1","catalase C",77691,79808,"synonymous_variant",1,-0.1233056,0.157,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-795761-C","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.08292216,0.153,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-79628-G","CDO30_RS25490","NP_436550.1","catalase C",77691,79808,"synonymous_variant",1,-0.1003167,0.325,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-797043-A","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"missense_variant",1,0.1386244,0.084,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-797165-T","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,-0.06889454,0.28,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-797843-C","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,-0.1109419,0.141,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-797861-T","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,-0.1147785,0.089,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-799681-T","CDO30_RS29060","YP_001313706.1","CoA transferase",798842,800002,"synonymous_variant",1,0.08995215,0.309,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-799876-C","CDO30_RS29060","YP_001313706.1","CoA transferase",798842,800002,"missense_variant",1,-0.07737852,0.487,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-801063-A","CDO30_RS29065","NP_437209.1","carbohydrate ABC transporter substrate-binding protein",799999,801135,"synonymous_variant",1,0.09769107,0.288,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-802210-A","CDO30_RS29070","NP_437210.1","glycosyl hydrolase",801440,802450,"synonymous_variant",1,0.0776455,0.304,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-802661-T","CDO30_RS29075","NP_437211.1","N-acetyltransferase",802455,802931,"synonymous_variant",1,-0.09065658,0.372,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-80291-G","CDO30_RS25495","NP_436551.1","ATP-dependent DNA ligase",79834,80901,"missense_variant",1,-0.1351203,0.099,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-80392-G","CDO30_RS25495","NP_436551.1","ATP-dependent DNA ligase",79834,80901,"missense_variant",1,-0.1224285,0.147,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-80544-C","CDO30_RS25495","NP_436551.1","ATP-dependent DNA ligase",79834,80901,"synonymous_variant",1,-0.1318342,0.419,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-807936-T","CDO30_RS29100","NP_437216.1","ABC transporter substrate-binding protein",807217,808059,"synonymous_variant",1,0.1827976,0.063,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-809990-A","CDO30_RS29110","NP_437219.1","polysaccharide deacetylase",809544,810422,"synonymous_variant",1,0.08640387,0.445,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-81025-A","CDO30_RS25500","NP_436552.1","LysR family transcriptional regulator",80888,81817,"synonymous_variant",1,0.1204159,0.277,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-810266-T","CDO30_RS29110","NP_437219.1","polysaccharide deacetylase",809544,810422,"synonymous_variant",1,-0.1048046,0.194,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-810731-C","CDO30_RS29120","NP_437220.1","amidohydrolase",810680,811516,"synonymous_variant",1,0.09441191,0.346,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-811049-G","CDO30_RS29120","NP_437220.1","amidohydrolase",810680,811516,"synonymous_variant",1,0.09076844,0.377,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-811208-A","CDO30_RS29120","NP_437220.1","amidohydrolase",810680,811516,"synonymous_variant",1,-0.09859626,0.387,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-811253-C","CDO30_RS29120","NP_437220.1","amidohydrolase",810680,811516,"missense_variant",1,0.06564083,0.445,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812071-T","CDO30_RS29125","NP_437221.1","IclR family transcriptional regulator",811567,812349,"synonymous_variant",1,0.06942593,0.272,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812107-A","CDO30_RS29125","NP_437221.1","IclR family transcriptional regulator",811567,812349,"synonymous_variant",1,-0.1044628,0.461,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812308-T","CDO30_RS29125","NP_437221.1","IclR family transcriptional regulator",811567,812349,"synonymous_variant",1,-0.1033561,0.351,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812690-G","CDO30_RS29130","NP_437222.1","sugar ABC transporter substrate-binding protein",812517,813836,"synonymous_variant",1,-0.115916,0.429,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812825-C","CDO30_RS29130","NP_437222.1","sugar ABC transporter substrate-binding protein",812517,813836,"synonymous_variant",1,-0.09811505,0.356,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812934-G","CDO30_RS29130","NP_437222.1","sugar ABC transporter substrate-binding protein",812517,813836,"missense_variant",1,-0.1100475,0.33,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-812996-A","CDO30_RS29130","NP_437222.1","sugar ABC transporter substrate-binding protein",812517,813836,"synonymous_variant",1,-0.09049296,0.377,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-813251-C","CDO30_RS29130","NP_437222.1","sugar ABC transporter substrate-binding protein",812517,813836,"missense_variant",1,-0.1018516,0.361,"shoot.plast-(DZA-13)","DZA only","single","other"
