"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-594970-A","CDO30_RS27995","NP_437027.1","trifolitoxin immunity protein",594608,595396,"missense_variant",1,-0.1878988,0.204,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-595749-C","CDO30_RS28000","NP_437028.1","L-arabinose ABC transporter permease AraH",595440,596393,"synonymous_variant",1,0.269002,0.073,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-596906-T","CDO30_RS28005","NP_437029.1","arabinose import ATP-binding protein AraG",596396,597922,"missense_variant",1,0.2840048,0.079,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-598521-G","CDO30_RS28010","NP_437030.1","arabinose ABC transporter substrate-binding protein",597987,598970,"missense_variant",1,-0.3015717,0.079,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-599867-T","CDO30_RS28015","NP_437031.1","FadR family transcriptional regulator",599159,599926,"synonymous_variant",1,0.3526303,0.052,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-599905-T","CDO30_RS28015","NP_437031.1","FadR family transcriptional regulator",599159,599926,"missense_variant",1,0.2700706,0.068,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-602811-C","CDO30_RS28035","NP_437034.1","hypothetical protein",602629,603555,"synonymous_variant",1,0.2074102,0.183,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-603253-C","CDO30_RS28035","NP_437034.1","hypothetical protein",602629,603555,"missense_variant",1,-0.1906679,0.194,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-603927-T","CDO30_RS28035-CDO30_RS28040",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1374524,0.461,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-604399-A","CDO30_RS28040","NP_437035.1","chemotaxis protein CheB",603955,605172,"synonymous_variant",1,0.1474874,0.34,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-604719-T","CDO30_RS28040","NP_437035.1","chemotaxis protein CheB",603955,605172,"missense_variant",1,0.1937704,0.152,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-605309-T","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"synonymous_variant",1,0.1903874,0.293,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-605402-T","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"synonymous_variant",1,0.1815392,0.466,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-605585-C","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"synonymous_variant",1,0.1601043,0.314,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-605909-T","CDO30_RS28045","NP_437036.1","chemotaxis protein",605262,608747,"synonymous_variant",1,0.1674491,0.298,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-615779-G","CDO30_RS28095-CDO30_RS28100",NA,"non-coding",NA,NA,"intergenic_region",1,0.2541264,0.079,"chloro1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-615969-G","CDO30_RS28100","NP_437043.1","photosystem reaction center subunit H",615913,616281,"synonymous_variant",1,-0.3518331,0.058,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-625820-G","CDO30_RS28165","NP_437053.1","sugar phosphate isomerase/epimerase",625088,625897,"synonymous_variant",1,-0.2538391,0.111,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-628649-T","CDO30_RS28175","NP_437055.1","DUF2264 domain-containing protein",626901,628754,"missense_variant",1,0.318775,0.074,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-62917-C","CDO30_RS25415-CDO30_RS25420",NA,"non-coding",NA,NA,"intergenic_region",1,0.1817234,0.34,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-630694-T","CDO30_RS28185","NP_437057.1","carbohydrate ABC transporter substrate-binding protein",629927,631213,"synonymous_variant",1,0.1650462,0.216,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-631258-C","CDO30_RS28185-CDO30_RS28190",NA,"non-coding",NA,NA,"intergenic_region",1,0.1736765,0.195,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-631485-A","CDO30_RS28185-CDO30_RS28190",NA,"non-coding",NA,NA,"intergenic_region",1,0.1649011,0.237,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-631807-T","CDO30_RS28185-CDO30_RS28190",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1963435,0.205,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-631843-C","CDO30_RS28190","WP_013850968.1","hypothetical protein",631832,632044,"missense_variant",1,-0.1631008,0.405,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-632336-A","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"missense_variant",1,0.1854114,0.305,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632536-C","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,-0.1634454,0.468,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632605-T","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,0.199806,0.305,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-632794-C","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"missense_variant",1,0.1870056,0.432,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-633608-T","CDO30_RS28195","NP_437058.1","adenylate/guanylate cyclase domain-containing protein",632321,634195,"synonymous_variant",1,0.2216544,0.105,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-639778-T","CDO30_RS28245","NP_437065.1","DUF982 domain-containing protein",639378,639896,"missense_variant",1,-0.22315,0.175,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-64010-A","CDO30_RS25420","NP_438107.1","alpha-glucosidase/alpha-galactosidase",62930,64402,"synonymous_variant",1,-0.1993548,0.215,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-641237-C","CDO30_RS28260","WP_015007763.1","GcrA cell cycle regulator",640931,641377,"synonymous_variant",1,0.1982,0.47,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-64151-A","CDO30_RS25420","NP_438107.1","alpha-glucosidase/alpha-galactosidase",62930,64402,"synonymous_variant",1,0.2025198,0.382,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-644131-A","CDO30_RS28285","NP_437069.1","DUF982 domain-containing protein",644068,644313,"synonymous_variant",1,0.2521692,0.179,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-644720-C","CDO30_RS28290","NP_437070.1","DUF982 domain-containing protein",644487,644933,"missense_variant",1,0.2469358,0.094,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-644817-T","CDO30_RS28290","NP_437070.1","DUF982 domain-containing protein",644487,644933,"synonymous_variant",1,0.210787,0.356,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-645263-C","CDO30_RS28290-CDO30_RS28295",NA,"non-coding",NA,NA,"intergenic_region",1,0.2371245,0.084,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-646122-G","CDO30_RS28295","NP_437071.1","phospholipase",645685,646416,"synonymous_variant",1,0.2326684,0.173,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-646433-G","CDO30_RS28295-CDO30_RS28300",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1635597,0.251,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-646434-A","CDO30_RS28295-CDO30_RS28300",NA,"non-coding",NA,NA,"intergenic_region",1,0.2419195,0.099,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-646956-T","CDO30_RS28305","WP_014527394.1","hypothetical protein",646798,646992,"missense_variant",1,0.1672646,0.403,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-647010-G","CDO30_RS28310","NP_437073.1","DUF1643 domain-containing protein",646989,647498,"synonymous_variant",1,0.2647718,0.105,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-647066-A","CDO30_RS28310","NP_437073.1","DUF1643 domain-containing protein",646989,647498,"synonymous_variant",1,-0.1924798,0.183,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-647172-A","CDO30_RS28310","NP_437073.1","DUF1643 domain-containing protein",646989,647498,"missense_variant",1,0.2779757,0.11,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-648308-A","CDO30_RS28320","NP_437075.2","cobalt transporter",648180,648860,"synonymous_variant",2,0.21997245,0.136,"chloro1+(DZA-1), chloro1+(A17-2)","Both","con","other"
"pSymB","freebayes-snp-psymb-648968-T","CDO30_RS28320-CDO30_RS28330",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1875003,0.194,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-649629-C","CDO30_RS28320-CDO30_RS28330",NA,"non-coding",NA,NA,"intergenic_region",1,0.1546733,0.455,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-649734-G","CDO30_RS28320-CDO30_RS28330",NA,"non-coding",NA,NA,"intergenic_region",1,-0.3640127,0.073,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-649779-G","CDO30_RS28320-CDO30_RS28330",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2659804,0.089,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-650019-A","CDO30_RS28330","WP_014527389.1","DUF454 domain-containing protein",649907,650287,"missense_variant",1,-0.4145758,0.052,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-650156-A","CDO30_RS28330","WP_014527389.1","DUF454 domain-containing protein",649907,650287,"synonymous_variant",1,-0.2989802,0.199,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-650718-T","CDO30_RS28335-CDO30_RS28340",NA,"non-coding",NA,NA,"intergenic_region",2,-0.17095335,0.421,"chloro1-(A17-2), chloro1-(A17-4)","A17 only","con","concordant_A17"
"pSymB","freebayes-snp-psymb-650812-T","CDO30_RS28335-CDO30_RS28340",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1505247,0.487,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-650929-T","CDO30_RS28335-CDO30_RS28340",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1632546,0.471,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-651996-G","CDO30_RS28345","NP_437078.2","hypothetical protein",651507,652091,"missense_variant",1,-0.2958198,0.063,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-652314-A","CDO30_RS28350","NP_437079.1","copper chaperone",652218,652439,"synonymous_variant",1,0.2430879,0.199,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-652551-T","CDO30_RS28350-CDO30_RS28355",NA,"non-coding",NA,NA,"intergenic_region",1,0.2457561,0.168,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-653625-A","CDO30_RS28355","YP_001313738.1","glycosyl transferase",652854,653699,"missense_variant",1,-0.2219633,0.152,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-654651-G","CDO30_RS28360","WP_003526551.1","nucleoside-diphosphate sugar epimerase",653722,654693,"missense_variant",1,0.1878533,0.429,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-661297-C","CDO30_RS28400","YP_001313730.1","hypothetical protein",661031,661768,"missense_variant",1,-0.2134867,0.183,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-662074-A","CDO30_RS28405","NP_437089.1","KpsF/GutQ family sugar isomerase",662044,663033,"missense_variant",1,0.1607134,0.283,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-662108-C","CDO30_RS28405","NP_437089.1","KpsF/GutQ family sugar isomerase",662044,663033,"missense_variant",2,-0.29362345,0.079,"chloro1-(DZA-1), chloro1-(A17-2)","Both","con","other"
"pSymB","freebayes-snp-psymb-663472-C","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"synonymous_variant",1,-0.2370804,0.141,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-663877-C","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"synonymous_variant",1,0.1675118,0.257,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-664933-G","CDO30_RS28410","NP_437090.1","acyltransferase",663146,665179,"synonymous_variant",1,-0.2256772,0.162,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-670081-A","CDO30_RS28430","NP_437094.1","hypothetical protein",669531,670271,"missense_variant",1,-0.2205335,0.132,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-670103-T","CDO30_RS28430","NP_437094.1","hypothetical protein",669531,670271,"synonymous_variant",1,0.1713078,0.211,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-670814-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.2002697,0.209,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-671276-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,0.2096159,0.131,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-671513-T","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,0.3865564,0.079,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-671642-G","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,0.311862,0.136,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-672194-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.2382411,0.225,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-672704-C","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.3440098,0.063,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-673069-A","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"missense_variant",1,0.2862928,0.068,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-673169-C","CDO30_RS28435","YP_001313723.1","membrane assembly protein AsmA",670322,673345,"synonymous_variant",1,-0.3189118,0.063,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-673881-A","CDO30_RS28440","NP_437097.1","LacI family transcriptional regulator",673430,674461,"missense_variant",1,0.2497163,0.094,"chloro1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-674681-A","CDO30_RS28445","NP_437098.2","fatty acid desaturase",674667,675758,"synonymous_variant",1,0.2797672,0.063,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-675827-C","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"synonymous_variant",1,0.3031453,0.063,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-676004-C","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"synonymous_variant",1,-0.2686745,0.089,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-676066-A","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"missense_variant",1,-0.458622,0.068,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-676096-A","CDO30_RS28450","NP_437099.1","Rieske family ferredoxin",675801,676118,"missense_variant",1,0.2003137,0.262,"chloro1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-676548-G","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",1,-0.3003273,0.073,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-676608-A","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",1,0.2135006,0.105,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-676737-T","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",2,-0.21706875,0.272,"chloro1-(A17-2), chloro1-(A17-4)","A17 only","con","concordant_A17"
"pSymB","freebayes-snp-psymb-676815-G","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",1,0.3233186,0.058,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-676964-T","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"missense_variant",2,-0.0843884,0.052,"chloro1+(DZA-1), chloro1-(A17-4)","Both","dis","other"
"pSymB","freebayes-snp-psymb-677196-A","CDO30_RS28455","NP_437100.1","ferredoxin reductase",676228,677454,"synonymous_variant",1,0.1930001,0.152,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-68134-G","CDO30_RS25445","NP_436541.1","sugar ABC transporter substrate-binding protein",67538,68812,"synonymous_variant",1,0.1574111,0.435,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-692005-A","CDO30_RS28530","NP_437115.1","ABC transporter ATP-binding protein",691840,692499,"synonymous_variant",1,0.223753,0.084,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-692706-A","CDO30_RS28535","YP_001313708.1","sugar ABC transporter",692496,693266,"synonymous_variant",1,0.2508385,0.105,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-693443-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,0.2716859,0.094,"chloro1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-693722-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,0.2165366,0.126,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-694181-G","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,-0.1971819,0.366,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-694340-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,-0.2527291,0.149,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-694343-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,0.2306835,0.129,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-694502-T","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,-0.2233953,0.115,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-694523-A","CDO30_RS28540","NP_437117.1","cell surface protein",693272,694570,"synonymous_variant",1,0.2434102,0.089,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-720121-G","CDO30_RS28685-CDO30_RS28695","WP_014526772.1","hypothetical protein",719941,720130,"intergenic_region",1,0.1842397,0.176,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-720189-T","CDO30_RS28695","NP_437146.1","hypothetical protein",720166,720450,"synonymous_variant",1,0.1660515,0.225,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-724855-G","CDO30_RS28725","NP_437151.1","ABC transporter permease",724777,725652,"missense_variant",2,-0.3054615,0.079,"chloro1-(DZA-1), chloro1-(DZA-3)","DZA only","con","concordant_DZA"
"pSymB","freebayes-snp-psymb-727739-C","CDO30_RS28735","NP_437153.1","capsule biosynthesis protein CapA",727410,728645,"synonymous_variant",1,-0.332609,0.053,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-728323-C","CDO30_RS28735","NP_437153.1","capsule biosynthesis protein CapA",727410,728645,"missense_variant",1,0.2197843,0.127,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-731535-A","ligD","NP_437156.1","DNA ligase D",731358,733268,"synonymous_variant",1,0.2269836,0.111,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-732732-T","ligD","NP_437156.1","DNA ligase D",731358,733268,"synonymous_variant",2,0.2616551,0.099,"chloro1+(A17-2), chloro1+(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-733090-G","ligD","NP_437156.1","DNA ligase D",731358,733268,"missense_variant",1,-0.3318805,0.052,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-735827-G","CDO30_RS28775-CDO30_RS28780",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1813416,0.356,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-735967-T","CDO30_RS28775-CDO30_RS28780",NA,"non-coding",NA,NA,"intergenic_region",1,-0.354014,0.058,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-736273-C","CDO30_RS28780","WP_014527326.1","hypothetical protein",736142,736453,"missense_variant",2,-0.01070745,0.105,"chloro1+(DZA-1), chloro1-(A17-4)","Both","dis","other"
"pSymB","freebayes-snp-psymb-737760-T","CDO30_RS28790-CDO30_RS28795",NA,"non-coding",NA,NA,"intergenic_region",1,0.1951373,0.236,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-739876-G","CDO30_RS28805-CDO30_RS28810",NA,"non-coding",NA,NA,"intergenic_region",1,0.2146275,0.153,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-740462-T","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"synonymous_variant",1,-0.1891145,0.222,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-740670-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"missense_variant",1,0.173842,0.222,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-741022-A","CDO30_RS28810","NP_437160.1","hypothetical protein",740172,741053,"missense_variant",1,0.1723178,0.296,"chloro1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-741864-C","CDO30_RS28815-ltrA",NA,"non-coding",NA,NA,"intergenic_region",1,0.2269396,0.116,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-75355-T","CDO30_RS25475","NP_436547.1","LysR family transcriptional regulator",74805,75710,"missense_variant",1,-0.3411602,0.052,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-78650-T","CDO30_RS25490","NP_436550.1","catalase C",77691,79808,"synonymous_variant",1,0.1795598,0.183,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-78680-C","CDO30_RS25490","NP_436550.1","catalase C",77691,79808,"synonymous_variant",1,0.1468367,0.34,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-793619-T","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,-0.2429551,0.116,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-794246-G","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.152769,0.333,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-794520-G","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"missense_variant",1,-0.1938782,0.152,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-795725-G","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,-0.1573529,0.312,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-796766-A","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.3393457,0.063,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-796815-T","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.4095284,0.063,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-796943-A","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.408288,0.058,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-797690-A","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.2499511,0.126,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-797705-C","traA","NP_437206.1","Ti-type conjugative transfer relaxase TraA",793521,798140,"synonymous_variant",1,0.1974924,0.126,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-798808-A","CDO30_RS29055-CDO30_RS29060",NA,"non-coding",NA,NA,"intergenic_region",1,0.2261749,0.136,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-798853-T","CDO30_RS29060","YP_001313706.1","CoA transferase",798842,800002,"missense_variant",1,0.2197961,0.147,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-799666-G","CDO30_RS29060","YP_001313706.1","CoA transferase",798842,800002,"synonymous_variant",1,0.2220358,0.11,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-800546-C","CDO30_RS29065","NP_437209.1","carbohydrate ABC transporter substrate-binding protein",799999,801135,"missense_variant",1,0.3045211,0.099,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-802493-T","CDO30_RS29075","NP_437211.1","N-acetyltransferase",802455,802931,"synonymous_variant",1,0.1780457,0.168,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-803592-C","CDO30_RS29080","NP_437212.1","LysR family transcriptional regulator",802956,803858,"synonymous_variant",1,0.168503,0.246,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-803807-T","CDO30_RS29080","NP_437212.1","LysR family transcriptional regulator",802956,803858,"missense_variant",1,0.1762349,0.236,"chloro1+(A17-2)","A17 only","single","other"
